X,Y,Z
-407.4803,369.8369,454.7874
-406.6928,370.7308,455.5055
-405.9967,371.1745,455.8142
-403.9567,371.6712,456.5177
-402.0014,372.1038,456.8738
-401.1145,372.3221,456.6146
-400.4906,372.1547,456.3967
-400.1549,372.7187,456.1464
-399.9566,373.5384,455.598
-399.5942,374.4932,455.193
-399.256,374.8431,455.123
-398.4587,374.872,455.0296
-397.5052,375.0041,455.4666
-396.5049,375.175,455.5786
-395.1765,375.6567,455.5269
-394.4535,375.6751,455.1025
-393.748,375.0255,454.8736
-393.4745,374.6171,454.6235
-392.6278,374.3606,453.8456
-391.944,374.1915,453.4647
-390.9721,374.0196,453.5582
-390.481,373.7421,453.2425
-389.6567,373.2397,452.3847
-389.1185,373.069,452.0535
-389.1185,373.069,452.0535
-387.9521,372.2132,451.1564
-385.9034,371.212,449.3392
-384.7265,371.485,448.0945
-384.4438,371.6751,447.1581
-384.0951,371.5714,446.1316
-382.919,370.8793,445.5055
-381.8922,370.5475,444.3997
-381.0107,370.1851,443.5211
-379.4439,369.1224,442.645
-378.2044,367.9272,441.6503
-376.976,366.8175,440.3751
-375.661,365.6749,438.9159
-374.9909,365.0356,438.09
-373.5982,363.8938,436.3905
-372.0529,362.7014,434.67
-371.1133,362.163,432.9245
-369.9597,361.3808,431.3806
-368.821,360.5736,430.3803
-367.7677,359.6957,429.4693
-366.729,358.9157,428.3428
-365.772,358.5629,426.7807
-364.517,358.4573,424.7267
-363.0954,357.8522,422.8908
-361.6161,356.3985,421.4497
-360.0859,355.127,420.0159
-358.5063,353.5817,418.6107
-356.7921,352.054,417.1186
-355.093,350.4004,415.3518
-353.8918,349.5752,414.6026
-351.9203,347.8238,412.9154
-350.1271,345.8926,411.407
-348.0823,343.8526,410.1732
-346.4482,341.8333,408.8439
-344.6729,340.3911,407.6265
-343.2263,339.114,406.757
-341.8374,337.9713,405.8055
-340.4521,336.5526,404.595
-339.2116,334.8629,403.2923
-337.5936,333.3141,402.0393
-336.1193,332.3855,401.1535
-334.5211,331.3767,400.0861
-332.9052,330.521,398.9702
-331.4941,329.4742,398.076
-330.2721,328.6446,396.8949
-329.5972,328.1643,396.2218
-328.3264,326.9967,394.8012
-326.7951,325.7876,393.2659
-325.1109,324.5574,391.4185
-321.8913,322.079,389.0569
-320.7518,321.0262,388.2961
-318.8998,319.1782,386.8259
-317.6967,318.0121,386.0319
-314.98,315.6025,384.6371
-311.3105,312.474,382.2576
-309.0787,310.5667,380.6183
-306.9355,308.3565,378.6733
-304.9356,306.1333,376.547
-303.0331,304.2658,374.404
-300.96,302.4483,372.126
-298.6183,300.5117,370.2142
-295.8545,298.5452,368.3488
-292.9583,296.6689,366.3411
-290.9913,295.0902,364.1359
-288.3955,293.0947,362.0037
-285.8384,291.0534,359.8692
-283.0775,288.9385,357.8039
-280.2668,287.2109,355.6931
-277.2544,285.4543,353.6228
-274.4604,283.8161,351.341
-271.54,282.231,349.2301
-268.6659,280.6081,346.9609
-267.2558,279.714,345.7813
-264.5851,278.0271,343.3519
-262.0934,276.1822,340.5347
-259.219,274.0376,337.7881
-256.2736,271.8749,335.0905
-253.3121,269.9232,333.1192
