X,Y,Z
-141.148,277.6867,121.9972
-155.5531,252.3087,109.4183
-157.3053,249.1805,104.8658
77.62868,326.7861,224.7743
77.99635,322.2525,227.7426
78.00629,317.1129,229.7602
79.40193,309.5685,229.0545
79.67986,301.8694,229.5054
-160.5742,238.6329,88.64104
81.99597,301.7271,229.8793
-157.1712,238.827,81.25739
85.49665,300.8342,229.5516
-153.5556,240.8823,75.15928
89.12111,299.0142,229.873
-151.0166,243.4336,70.25692
91.6453,297.4295,231.6151
-149.8892,245.2622,66.75742
94.25995,295.4428,234.3443
-148.4174,246.5833,62.83341
96.54163,294.9067,235.093
-147.4389,247.1145,61.28408
101.5384,295.9818,237.4272
-144.3265,248.3091,58.91652
107.2555,299.0912,240.8868
-140.6075,250.8763,55.97944
112.1686,304.5581,242.778
-137.1048,254.2929,52.11709
117.1123,309.9608,245.0583
-133.7761,258.7084,46.83285
119.2788,313.3535,245.4509
-132.2789,260.3517,43.91844
123.6268,323.4789,248.4452
-127.9243,263.3185,36.09445
126.7748,330.2268,251.8029
-126.2328,263.9709,32.13255
129.1894,337.0367,254.2933
-126.5075,265.3078,28.41233
131.2419,343.6037,256.3318
-126.9671,266.3835,24.43689
133.9416,350.1651,258.6378
-127.3288,265.9568,20.94139
137.0483,356.3593,259.7919
-128.1773,265.2052,18.33842
138.9655,359.2581,260.243
-128.7184,265.2327,17.38024
145.6351,367.7475,262.0476
-128.8058,264.4144,14.86732
147.7954,370.2244,262.4419
-128.52,264.1479,14.12531
152.263,374.2153,263.4548
-127.5937,264.3674,12.27553
158.8938,379.6823,263.2387
-125.704,264.7434,9.160915
160.6961,381.4287,262.8634
-124.9633,264.8395,7.896226
163.0228,384.4665,262.0017
-124.3615,265.559,5.26566
163.925,387.2977,260.6951
-124.4556,265.3123,2.48469
164.1296,391.0178,257.9868
-125.0072,265.0193,-0.6061607
163.9333,393.1025,254.4697
-126.1379,264.5547,-3.942521
164.0985,395.9829,248.9286
-126.7807,264.0669,-8.63319
164.4295,399.0353,242.0661
-126.7954,263.5569,-13.55869
164.1057,400.8529,234.2145
-126.3361,262.6363,-18.45322
163.6178,403.0072,226.242
-125.9144,262.1054,-23.51812
161.7292,403.9189,217.123
-126.8275,261.1299,-28.96489
159.326,405.105,206.9412
-128.1669,259.4397,-35.33448
154.8612,406.5389,195.3937
-131.0591,257.1275,-42.03238
148.6712,407.8757,183.3672
-134.4353,254.8574,-49.6028
142.5345,409.2276,171.5983
-136.7883,252.6347,-57.88359
140.0881,409.5684,165.8111
-137.7449,251.7422,-61.97225
131.8196,413.1788,147.1638
-139.1387,248.811,-74.19164
130.2673,412.3651,140.5294
-138.8361,248.1864,-78.34976
126.9114,415.04,122.1218
