X,Y,Z
-218.2914,182.2804,128.0641
-198.5076,201.9426,130.3668
-187.2956,206.1535,123.684
-172.9696,193.6353,114.5207
-166.941,195.5421,114.9285
168.5749,291.6736,209.9128
-173.6729,216.6498,123.9544
160.0142,307.2758,222.233
-175.017,226.1523,125.9995
155.6095,312.889,221.6659
-175.0127,230.445,125.4394
152.788,316.081,220.2818
-176.3593,237.257,123.6123
149.3251,320.1652,218.2282
-176.915,240.9088,121.1651
147.7301,323.1396,217.5613
-176.4776,247.4692,110.2952
150.8155,336.973,218.665
-176.2897,251.316,103.3191
153.9956,350.1153,218.5417
-175.4029,252.7348,98.30093
155.228,357.7218,217.7854
-171.4259,256.9174,83.99505
104.813,274.4685,126.1797
-171.1782,258.9116,77.29257
104.0445,277.114,118.2465
-172.3978,264.9259,64.46066
104.0389,285.161,105.2418
-172.683,266.0762,62.01126
104.368,286.1819,103.0866
-168.4432,270.3911,50.78094
101.6567,286.8591,88.97668
-166.0886,276.4054,54.91576
104.4856,285.8386,91.85513
-167.6725,274.9117,62.71994
107.6993,285.4215,99.31662
-169.4089,269.1272,70.50288
114.6641,281.5787,111.4759
-169.4582,267.4453,70.83157
115.7268,280.9383,112.9713
-170.1515,265.393,71.64091
117.2559,280.0493,114.3426
-171.8933,263.3645,73.17961
119.846,279.5004,116.6712
-172.4452,262.9449,73.62415
120.3205,278.852,117.1911
-174.1822,262.2213,75.22758
122.2606,278.2366,119.6349
-174.387,261.8239,75.68785
122.6468,278.0484,120.204
-174.1655,260.9456,76.4
123.7006,278.0721,121.4939
-173.5471,260.0499,77.2121
124.7749,278.4801,122.9629
-173.3264,259.9898,77.72413
125.188,278.6138,123.6081
-173.1584,260.0981,78.14731
125.5419,278.717,124.2301
-172.9208,260.3068,78.54844
125.924,279.1102,124.8206
-172.4434,259.9011,79.14017
126.9022,280.2674,125.9778
-171.3885,260.3574,80.01832
127.6358,283.024,126.6957
-171.1872,262.0005,80.18796
127.4486,284.1269,126.2778
-170.6615,264.1444,80.03545
127.7024,285.7967,126.1029
-170.1847,266.6422,79.13972
127.3859,287.2766,125.4114
-169.3471,268.7329,77.51096
127.1118,287.7288,124.0259
-169.1043,270.0847,75.77673
127.226,287.0786,122.1443
-167.755,269.7545,72.98541
127.4352,286.1375,120.1457
-166.4703,268.169,70.04784
128.0096,285.1602,118.5263
-164.0227,262.5416,64.55033
129.5788,284.395,116.674
-163.0508,259.7645,61.84125
130.3556,283.6448,116.2965
-160.717,253.9355,56.64642
131.6531,281.9453,116.0053
-159.5432,251.1754,53.83201
131.9112,280.9835,115.7892
-158.4226,248.8003,50.6419
132.0718,280.2859,115.625
-157.287,246.0068,47.32539
132.1921,279.6666,115.4983
-153.9136,239.5663,39.35777
132.5464,279.6604,115.3768
-150.7085,234.5074,34.05175
132.7999,279.9965,115.3311
-136.6754,209.1111,11.59564
133.4614,280.3605,115.2897
-126.0408,185.2905,-3.347804
133.808,280.0437,115.5664
-122.3622,173.0851,-11.10412
133.9523,280.0219,115.7952
-118.5527,159.1665,-19.54755
134.3773,280.3053,116.2727
-116.7752,151.9827,-23.35292
134.6302,280.495,116.5573
-114.8549,139.1714,-28.74891
134.9729,280.8769,117.0038
-113.8616,126.5913,-33.22559
135.1686,281.0156,117.312
-103.3817,83.70103,-53.0844
136.8301,280.5607,119.1153
-103.3817,83.70103,-53.0844
136.8301,280.5607,119.1153
-95.83549,71.85416,-52.29466
138.0126,281.1137,120.1758
-101.523,64.17036,-76.83904
