X,Y,Z
238.3023,182.1074,176.0047
238.6687,191.5559,178.5675
238.3948,196.9667,179.6978
237.8575,199.5778,180.214
236.1746,204.428,181.4981
235.0683,206.513,182.018
233.9634,208.7652,182.4809
230.9868,212.1026,182.901
-221.041,226.4713,250.8319
227.8481,215.3176,182.9219
-206.8941,213.837,231.9832
226.1742,216.7449,183.004
-203.7148,211.8579,227.5414
222.2636,219.0831,182.228
-203.0246,213.8237,225.7242
220.0409,220.1442,181.4846
-203.6113,215.5891,226.2159
216.3157,222.1437,179.921
-205.1861,220.0468,227.355
214.6334,223.1712,179.2408
-206.8316,223.4172,228.3641
210.9261,224.8514,177.5368
-207.8878,227.9021,228.5272
209.0209,225.4024,176.6773
-207.4534,229.0582,227.8009
207.224,226.1448,175.8546
-206.851,229.8489,227.1391
203.4773,227.3355,174.0109
-206.5987,232.7422,226.4122
199.7682,227.8886,172.2348
-204.9041,234.4728,224.2142
198.2119,228.224,171.6292
-203.9972,235.2225,223.1873
195.3982,229.4831,170.6386
-202.283,236.2438,221.0617
195.3982,229.4831,170.6386
-202.283,236.2438,221.0617
191.2214,231.1285,169.4032
-200.6903,237.4279,219.2028
190.0621,231.7308,168.9941
-200.2718,237.7589,218.9209
187.8378,232.4363,168.2275
-199.2409,238.4212,218.4936
186.8149,232.6903,167.8521
-198.5782,238.6253,218.388
185.494,233.3188,167.3893
-196.8765,238.6807,218.0759
185.1038,233.7723,167.3144
-196.0472,238.6538,218.1503
184.7586,234.9774,167.2932
-194.5691,239.0324,218.2656
184.6038,235.4845,167.1754
-193.4972,238.899,218.0478
183.822,235.7289,166.4492
-191.5747,238.3019,217.2852
183.3222,235.7101,166.0057
-191.0114,238.2824,217.0385
182.2218,235.5693,165.0457
-190.183,237.9355,216.4041
181.5628,235.2629,164.4904
-189.9712,237.7924,216.1673
180.4617,234.8386,163.5592
-189.7135,237.5497,215.6788
179.941,234.5742,163.1106
-189.6166,237.499,215.2539
179.1371,234.1925,162.3909
-189.1912,237.0794,213.9676
178.8708,234.1933,162.0936
-188.8855,236.7614,213.097
178.4446,234.1748,161.4724
-188.2287,235.8274,211.0295
178.2737,234.2496,161.1399
-187.7725,235.0728,209.8753
177.771,234.1201,160.3719
-187.2559,233.9516,207.729
177.5359,234.1563,160.0122
-187.226,233.6085,206.8766
176.653,233.7836,159.0507
-187.2834,233.1241,205.2314
176.1715,233.6158,158.5795
-187.2103,232.7004,204.501
175.0212,233.2212,157.6161
-186.7845,231.6247,203.1739
174.3659,232.9697,157.102
-186.3464,231.0336,202.6071
173.1174,232.4122,156.0583
-185.1642,229.907,201.4513
172.5277,232.1968,155.5932
-184.3352,229.3763,200.7159
171.3383,231.7317,154.6754
-182.5955,228.8496,199.1312
170.7597,231.5038,154.224
-181.7138,228.5977,198.1991
169.7904,231.4041,153.319
-179.7362,227.3447,195.6478
169.2773,231.3685,152.7762
-178.9741,226.8453,194.4138
168.455,231.3622,151.7453
-177.7114,225.9076,191.9712
168.1446,231.3881,151.2439
-176.9858,225.309,190.52
167.6283,231.3471,150.0381
-175.9606,224.4727,187.7835
167.2064,231.1737,149.1015
-175.6524,224.2066,186.4357
166.3302,230.3983,146.4631
-175.5636,223.786,183.7783
166.1855,230.0181,144.9643
-175.6473,223.4828,182.4431
166.0229,228.8928,141.1905
-175.7878,222.68,179.7847
166.1201,228.2617,139.1127
-175.9576,222.3915,178.6651
166.3835,226.4203,134.451
-176.4766,221.6599,176.6337
166.5271,225.2916,131.924
-176.8401,221.3535,175.8283
166.9235,223.2176,126.5522
-177.3403,220.5434,174.3204
167.4637,222.4285,124.2379
-177.6947,220.2544,173.7527
168.1128,219.7664,119.6954
-178.2984,219.5085,172.7205
168.3296,218.1206,117.5968
-178.5184,219.0216,172.2153
168.7425,215.3114,114.1653
