X,Y,Z
-386.029,322.2686,423.6039
-386.5313,322.9219,424.5004
-387.7303,324.2581,427.1408
-388.5765,324.9808,428.6795
-391.8356,327.7581,432.3771
-393.0508,328.5142,434.0421
-396.095,329.9942,440.8419
-397.6396,330.6838,443.7491
-399.212,331.9142,446.304
-400.7188,333.4402,448.5855
-402.0677,334.3732,450.2595
-403.5851,335.038,451.7311
-404.4079,335.4431,452.5553
-405.3976,336.3958,454.8125
-406.4391,336.9568,456.7239
-407.5132,338.1122,459.6969
-408.8728,338.0829,460.9224
-409.8011,337.7835,461.325
-409.7411,336.6801,462.9813
-409.7632,335.9171,463.4348
-409.8619,335.6522,463.2611
-409.6977,335.5958,462.7699
-409.4544,335.4149,462.614
-408.8288,334.6497,462.2464
-408.4503,334.2923,461.903
-407.8708,333.946,461.3707
-407.6736,333.8247,460.9771
-405.9167,333.0611,460.543
-406.5388,333.2508,460.7747
-406.0133,333.6635,460.5911
-405.9485,333.1649,457.27
-406.3318,333.7013,460.3228
-405.5211,332.4118,459.7776
-399.4846,329.5555,460.511
-391.6554,325.8174,462.8466
-392.0077,328.0294,461.8971
-392.8975,328.9626,460.1228
-391.4163,328.0613,460.4557
-391.9747,328.5269,459.8887
-393.4603,328.0757,458.8336
-392.6804,326.3848,458.6947
-391.014,328.0294,459.5413
-390.9393,327.9165,458.7057
-390.1582,325.6862,456.8532
-391.3661,325.7062,455.3279
-390.8131,324.3582,454.2034
-390.5081,324.3263,453.6218
-389.614,323.83,452.2604
-388.8045,323.3579,450.827
-387.9401,322.9077,449.5497
-387.6382,322.5218,448.86
-386.286,321.5655,447.1522
-384.3911,318.3207,444.135
-383.0191,316.9872,442.7757
-382.4038,316.4282,442.1651
-381.1002,315.1784,440.802
-379.7448,313.9376,439.3049
-378.3765,312.6096,437.0402
-377.6354,312.1485,435.5324
-380.2936,312.9253,435.1354
-380.2062,312.3792,435.3084
-379.5756,311.936,435.5651
-379.5478,312.4162,435.8081
-380.9054,314.0424,436.6601
-382.2907,315.3387,437.8343
-382.893,316.0175,438.8137
-383.6248,317.3689,441.6982
-384.1132,318.5056,444.0256
-385.8849,321.6578,446.7224
-387.3069,322.6615,450.5269
-387.2802,324.4099,452.6397
-388.7216,326.3395,454.1614
-389.8741,327.3834,455.3384
-393.8214,329.2419,456.841
-395.842,330.2101,457.3409
-396.5855,330.6789,457.3428
-396.7549,330.9579,457.5174
-396.6338,330.2487,456.6105
-396.2707,329.4054,455.8241
-395.6793,328.7255,454.7337
-394.7932,328.1621,453.6689
-393.5876,327.5222,452.341
-392.2244,326.5902,450.8552
-391.0341,325.7917,448.6522
-390.009,325.4003,447.1891
-388.2615,325.032,445.8696
-387.2948,323.1049,444.0755
-388.2817,324.6207,445.2322
-389.9807,326.2642,449.2768
-380.2537,321.5951,456.1363
-372.8048,317.6985,458.3867
-371.6794,316.4091,457.0076
-367.9034,315.1024,455.1667
-365.0953,313.4143,453.2961
-362.1458,311.8125,452.1376
-359.1435,309.6548,450.8102
-356.6084,307.3174,448.7229
-353.4281,304.8016,447.4087
-351.3271,303.3835,447.1336
-348.6036,301.6521,446.5845
-344.6165,298.3652,445.5265
-339.4226,292.8506,445.1045
-335.3849,289.5169,444.3531
-332.4541,285.8222,443.5631
-329.4688,282.5653,442.5886
-325.0533,277.5341,441.5746
-319.6343,272.6902,441.5225
-315.1341,267.3768,441.6956
-310.6899,262.556,442.9163
-308.6598,260.2793,442.4283
-305.0048,256.156,442.261
-301.9959,252.7326,443.3231
-299.0973,248.7442,445.032
-1.015448,352.6787,384.2015
-1.098877,350.4041,383.1516
0.1595552,349.9084,382.7252
0.9966688,350.1664,381.0438
0.9730208,349.2686,379.8062
0.2747861,347.4607,378.4303
0.137726,345.5233,377.1169
0.2397049,343.619,375.5902
-0.1872779,341.7876,373.8969
-0.6932772,339.4282,372.5415
-0.4469418,338.7031,371.6152
-0.3318617,336.3132,369.7829
0.2269685,334.4296,366.8895
0.6252314,332.1071,364.1649
0.5093886,330.1963,361.6794
0.5611194,328.4246,359.1009
0.9216476,326.1141,356.1964
0.8005673,324.4132,353.6324
1.015,322.7655,350.6638
0.8581253,320.818,347.7144
0.8527223,319.2182,344.9679
0.8565713,317.8575,342.318
1.262096,316.7464,338.5109
1.291382,315.9253,336.2323
1.540051,315.358,333.5457
1.904876,315.2183,331.2189
1.656538,314.8702,329.5123
1.102087,315.1218,328.236
0.766121,315.8361,326.8941
0.55059,316.3885,326.2255
-0.5033671,317.7535,324.2353
-1.008411,319.914,322.2932
-1.107487,322.3886,320.9007
-0.8400202,325.3773,319.7607
0.5357484,327.5864,318.2178
1.544996,329.8235,317.629
2.266463,331.6712,317.4699
2.734614,333.5254,317.6049
3.008297,335.3987,318.275
3.205182,337.6004,319.4091
3.358262,340.1935,321.0554
3.329478,343.1048,323.2473
3.0964,346.4722,325.8754
3.000993,348.2854,327.2779
2.986846,353.8343,332.2788
3.11362,357.991,335.6292
3.088576,362.8463,339.4246
2.837169,368.2122,343.5004
2.738713,370.8611,345.7116
2.438997,376.5936,350.3757
2.084243,383.2121,355.5448
1.571648,391.8339,361.9991
1.645229,395.0904,364.4871
1.498117,401.5788,369.6977
1.182541,408.2154,374.9426
1.177423,415.3173,381.1817
1.156972,423.2228,387.141
0.8376647,430.7585,393.1607
0.8526694,438.4853,399.1123
0.1934747,445.3396,405.3162
-0.4442946,450.8928,410.8722
-0.7863808,455.1811,415.1141
-0.6704084,459.4453,418.3018
-0.8318293,463.7605,422.0592
-0.8334315,468.2717,425.4367
-0.8699917,472.7373,428.9829
-0.6805848,476.6411,432.4068
-0.1948731,480.9874,435.7935
-0.6788989,483.0508,437.2511
-1.45001,486.3743,439.5496
-1.323955,489.1745,441.6645
-1.623755,491.6452,443.24
-1.094334,493.7877,444.1032
-0.207437,495.7362,445.313
0.1860133,497.2894,446.7569
0.4091868,499.1712,448.3468
0.2471631,500.9966,449.5029
-0.1133869,502.368,449.9291
-0.2778288,503.557,450.2945
-0.5151214,504.5893,450.7782
-0.6276931,505.6587,451.0851
-1.226033,506.5829,451.6271
-2.074062,507.987,451.8711
-2.34831,509.6976,452.1326
-2.172569,511.645,452.6613
-1.530125,513.9334,452.8188
-1.269632,516.0339,452.9294
-1.125154,517.1014,453.0518
-2.224104,519.7676,453.2801
-2.935908,522.4276,453.1834
-2.061837,523.5215,453.8437
-1.881801,525.5583,454.3443
-2.056969,527.4742,455.1627
-2.437527,529.2478,455.7519
-2.830683,530.5164,455.4065
-3.092864,531.0443,455.5868
-3.198497,531.3701,455.7272
-4.090601,532.0597,455.8325
-4.811998,532.1362,455.8641
-4.797397,532.471,455.6881
-4.942298,532.8651,455.5869
-4.788353,533.2579,455.589
-4.540415,533.7394,455.6128
-4.530739,534.5419,455.6199
-4.959116,535.1284,455.4569
-5.480727,535.3511,454.9094
-5.888834,536.2682,454.6653
-6.244173,537.3856,454.3152
-6.631877,538.0296,454.4849
-6.987197,539.1676,454.4081
-7.291924,540.4434,454.0334
-6.785612,541.3756,454.3
-8.059705,542.8913,453.8987
-7.514969,544.8828,454.3036
-8.260283,546.5993,454.3522
-8.483909,548.8003,454.6176
-8.110516,550.3091,454.9299
-8.702728,551.7057,455.1207
-9.080245,553.2742,455.3028
-9.051735,554.8418,455.5276
-9.128626,555.3981,455.5075
-8.88101,556.1792,455.6853
-8.899868,556.8845,455.9406
-8.214326,557.6058,456.2192
-7.957041,558.2435,456.2954
-7.443743,559.1797,456.4318
-7.236699,560.1973,456.9852
-7.23822,561.1776,457.4003
-6.814722,562.2793,457.7407
-6.198528,563.2538,458.1217
-5.845446,563.6961,458.2631
-5.134299,564.5036,458.7175
-4.244936,565.1625,459.1469
-3.151962,565.3074,459.3112
-2.626415,565.6194,459.4299
-2.421301,565.7977,459.5337
-2.197901,567.2835,459.7643
-1.187412,568.1871,459.2619
-0.396897,569.5168,458.0097
0.9315904,570.876,457.1133
2.990933,571.8814,455.8252
3.993218,572.783,454.0593
4.993291,573.4575,452.2602
6.427402,574.2301,450.473
7.00893,574.5726,449.5697
7.729673,575.027,447.9948
8.21233,575.4412,446.3943
8.684004,575.6124,445.1721
9.527172,575.8788,443.7961
9.637373,576.608,443.6392
10.95949,577.4319,442.9889
14.21728,578.0884,442.3281
15.23038,578.2482,441.9253
17.6015,578.1103,440.8781
19.02709,577.9398,440.4675
19.8688,577.8484,440.1801
21.2739,577.2106,439.5452
21.81269,576.5585,439.016
