X,Y,Z
118.294,174.8082,-9.03288
-127.8601,157.0951,-64.20757
125.2032,181.8236,-8.826348
-129.4417,161.667,-60.63491
125.2032,181.8236,-8.826348
-129.4417,161.667,-60.63491
129.7137,186.8625,-8.395751
-128.579,162.0607,-57.75511
133.6039,192.1253,-7.004741
-128.9652,164.3258,-56.14149
137.327,198.6487,-5.64879
-129.3635,167.3408,-55.66729
140.8925,207.1879,-4.143731
-129.972,170.8508,-55.89517
143.311,215.2269,-2.895013
-129.3441,172.9522,-56.38313
144.9405,222.9673,-1.636652
-128.6582,175.0947,-57.58245
148.0836,233.5678,-0.9874371
-128.3304,178.3988,-60.16074
149.8298,244.3983,-0.9911304
-127.8181,182.7945,-63.3733
150.2071,250.4194,-1.413208
-128.3972,187.1736,-65.74152
149.8462,256.3391,-3.308497
-127.9114,191.4579,-68.98203
149.119,261.8056,-5.913854
-127.5895,195.2027,-71.36893
148.5352,267.7626,-9.121077
-127.3169,198.8167,-73.95924
147.9705,272.8111,-12.56915
-127.2269,200.7877,-75.54659
147.4987,277.4281,-16.25042
-127.9045,203.5699,-77.40559
148.03,282.7755,-19.90658
-128.983,207.3526,-80.11788
148.6878,287.8456,-23.8307
-130.0318,210.9741,-83.36563
149.0464,291.7258,-29.22036
-131.664,214.3489,-85.70773
149.0087,292.5204,-31.09465
-132.1252,215.9165,-86.51464
148.8677,292.2289,-33.92034
-132.7074,218.4264,-87.39567
149.3956,293.3082,-37.24144
-133.5868,221.6203,-88.62575
150.1763,295.3368,-40.97734
-133.4368,223.1315,-89.32101
150.9179,296.8455,-43.77625
-133.1355,223.6916,-89.93265
152.1459,299.4929,-47.05959
-133.9189,224.1633,-89.97257
152.9378,301.3388,-50.76927
-136.1337,226.4813,-91.45235
151.7913,299.4816,-53.85538
-138.5459,228.2076,-93.35232
149.6797,296.5591,-56.63626
-140.7167,228.8172,-95.36189
148.7191,294.0025,-59.56417
-143.5525,228.614,-96.50718
148.5998,291.1281,-62.64859
-146.8955,228.1325,-97.29593
147.6761,287.7974,-66.79864
-151.7534,229.2312,-98.49368
146.7767,285.01,-68.71247
-153.9244,229.7459,-99.31714
146.0177,277.2494,-72.92118
-161.3029,232.1394,-100.6449
146.9753,273.3282,-74.98901
-166.1774,233.972,-100.602
152.2188,269.3239,-75.42638
-175.6353,237.89,-98.11308
153.5115,268.3318,-74.34315
-177.9164,239.0482,-97.11557
156.0232,266.9931,-72.06367
-182.6614,241.6001,-95.04251
158.7388,266.5855,-68.87627
-187.5253,243.9124,-92.36775
161.9213,267.5984,-65.5825
-192.2989,246.8853,-89.76524
166.0332,270.0247,-61.57344
-197.4023,250.1469,-87.06445
169.4659,272.0645,-57.13408
-202.6424,253.4335,-84.21
174.3631,277.2194,-51.82397
-210.2915,258.5804,-79.91536
175.8427,279.0612,-50.12516
-213.0427,260.6568,-78.64588
178.655,283.1729,-45.78137
-220.6674,266.6178,-75.77081
179.2171,283.9616,-44.41282
-223.1213,268.6356,-75.12531
180.3675,285.4698,-42.19959
-227.5538,272.3763,-73.63371
181.4147,287.2239,-40.9007
-231.2958,274.6593,-71.7626
182.5389,289.4234,-40.42832
-234.9882,277.4833,-70.44827
183.5269,291.6273,-40.55191
-238.9085,280.564,-69.51574
184.3368,293.0743,-41.22388
-243.2292,284.5754,-69.17358
184.8778,293.7032,-41.66839
-245.1098,286.2904,-68.92901
186.4789,294.8333,-43.49484
-248.3881,288.6922,-67.12331
187.6459,295.8747,-45.08002
-250.7935,291.0032,-66.32938
188.4329,296.4427,-46.88644
-253.1177,293.5442,-65.91024
188.9071,296.9212,-49.07024
-256.6287,298.0354,-66.27753
189.6761,297.829,-51.95527
-261.0296,303.4436,-66.8812
191.1379,299.0252,-57.69393
-266.0451,310.6842,-68.85867
191.7155,299.4415,-60.09219
-267.2274,312.5243,-69.67078
192.032,299.4864,-65.70487
-269.7303,315.5821,-71.33674
191.3641,298.2909,-71.74805
-273.0441,319.0553,-73.81953
190.5456,296.5347,-78.15305
-277.0429,322.8325,-77.49317
189.2366,293.5531,-87.44711
-283.9115,327.2973,-83.46671
188.6022,292.4102,-90.60997
-286.235,328.6675,-85.79344
188.0147,291.2486,-93.67252
-287.8981,329.0211,-87.93982
185.381,286.6627,-101.2697
-294.1962,330.8,-94.30466
183.7328,284.3518,-105.8143
-299.1351,333.1964,-98.99872
181.8024,282.3246,-109.6852
-305.3003,336.1566,-103.3511
180.082,280.1798,-112.8353
-310.8097,338.1204,-107.9528
178.2845,277.9221,-115.573
-315.9111,339.1231,-111.5338
176.8509,275.8044,-117.9432
-319.5084,338.6292,-114.4599
175.1406,272.479,-119.3452
-322.4448,337.4225,-116.6025
174.6109,269.4932,-119.9645
-324.3705,336.316,-118.7697
175.4718,267.4587,-120.2264
-324.9662,333.9947,-120.1367
176.0281,266.3803,-120.0651
-325.0637,332.7293,-120.5123
177.4077,264.2784,-119.4071
-325.7518,330.7434,-120.9738
179.2654,262.9591,-118.5988
-325.9494,330.3579,-122.4366
181.2923,261.7162,-116.8706
-325.7837,329.8654,-123.6873
184.8542,259.9217,-112.8261
-325.5683,328.5945,-124.7882
187.2741,259.4739,-109.5117
-324.3303,327.2044,-124.9413
188.33,259.3538,-107.6511
-323.5852,326.5218,-124.8833
190.5137,259.7758,-103.4043
-322.0363,325.3361,-124.6041
192.6573,261.211,-98.90952
-320.6714,324.4257,-123.8207
194.4908,263.3535,-94.38692
-319.3821,324.0902,-122.653
196.1287,266.1696,-90.31713
-317.8942,323.572,-120.8241
197.0129,268.7146,-86.69715
-315.0766,322.3289,-118.6116
197.6657,271.7069,-83.54254
-311.4581,320.2989,-115.8753
198.041,275.2139,-80.40347
-305.7362,316.9015,-112.9307
197.6492,278.6915,-77.20284
-297.6475,311.7604,-109.462
197.1512,282.608,-74.5875
-287.8379,305.5613,-106.0606
196.549,286.7678,-72.01635
-278.7402,301.2015,-104.4658
196.2888,289.2572,-71.61714
-274.7728,299.7496,-103.929
196.1794,296.7526,-69.05578
-263.4626,297.271,-102.5779
196.2596,301.1404,-68.05315
-256.5353,297.8046,-101.764
195.4784,305.0615,-68.8163
-249.3511,298.0097,-100.3021
193.6047,307.5406,-70.01804
-241.9565,297.0461,-97.32809
192.0995,307.8779,-70.62814
-238.6062,296.8049,-95.95477
187.7491,308.1154,-72.99462
-230.0114,298.1682,-93.09563
184.6668,307.2008,-74.533
-224.9435,299.4887,-91.57719
182.9921,306.3759,-75.41297
-222.2957,299.7556,-90.73894
180.0001,304.7892,-77.43793
-217.3143,299.5631,-88.1216
176.0068,301.1451,-79.46255
-212.306,298.8584,-85.39484
171.8203,296.024,-81.688
-209.1528,301.3213,-84.42822
167.9294,290.3187,-83.56066
-205.6086,302.9228,-82.80872
164.3755,284.0313,-85.07086
-201.6395,303.4795,-81.16112
161.7319,278.6146,-87.07153
-197.0301,303.5491,-79.70828
159.5373,274.2509,-89.45727
-193.208,305.187,-78.75914
157.9792,272.1317,-92.32481
-188.5619,305.7696,-77.86372
157.4477,271.2169,-95.08473
-184.519,306.6008,-76.91176
156.8766,269.4528,-98.13202
-180.9118,308.9465,-75.8373
156.5563,268.2206,-99.95325
-179.3503,309.7806,-74.30847
156.3888,266.4026,-101.1628
-176.9235,310.1884,-73.25067
156.3941,265.5843,-101.8784
-175.9246,309.9921,-72.39234
156.3737,261.2106,-104.33
-172.8919,308.0999,-68.26624
157.0223,258.5721,-104.8702
-172.7275,308.6319,-67.21799
157.8271,256.0157,-105.4457
-173.2988,309.9352,-66.82781
158.7379,253.5936,-105.7224
-174.4846,311.3847,-67.16663
160.0791,251.949,-106.1926
-176.8085,313.3505,-67.87788
161.5608,250.6562,-106.526
-179.5893,316.1983,-69.66553
162.909,249.4714,-106.7913
-181.6377,318.326,-72.76689
164.4256,248.6008,-106.812
-185.7261,320.0886,-76.74551
164.9382,247.9492,-106.6913
-188.5267,320.5311,-78.63383
166.1747,247.2624,-106.5184
-194.485,320.0892,-82.82843
167.0253,246.4266,-106.0112
-201.8066,319.2451,-87.67512
168.2192,246.3189,-105.7097
-209.6992,318.3407,-92.78417
169.4986,246.4884,-105.3837
-219.1246,316.5799,-98.97813
170.424,246.153,-104.6531
-229.3921,314.7596,-105.2363
171.4277,245.8454,-103.7891
-238.5921,310.7645,-110.9261
172.608,246,-103.0942
-249.2417,306.269,-116.7276
173.6554,245.9614,-102.3029
-260.7686,302.5935,-120.9723
174.9318,246.428,-101.6943
-271.4505,300.02,-125.7323
175.4233,246.6076,-101.386
-276.0769,299.2014,-128.9769
176.3427,247.0552,-100.7847
-286.6344,298.6558,-135.212
177.5108,247.5833,-99.66979
-300.9863,296.9556,-144.4829
178.5491,248.3101,-98.63864
-310.7752,295.8745,-150.8847
179.6138,249.3366,-97.494
-320.7581,294.9742,-157.0118
180.5957,250.992,-96.24834
-330.5837,294.6278,-162.8301
181.2469,252.9774,-94.55528
-339.9617,293.81,-169.6268
181.6098,255.0206,-92.56695
-349.7426,293.6315,-175.9269
181.581,257.173,-90.18213
-358.3473,293.3469,-181.877
181.4746,259.6376,-87.63105
-367.1283,294.2118,-188.5736
181.1243,260.6212,-86.11223
-371.0296,294.6756,-191.5023
180.9773,263.469,-83.32159
-378.9497,296.5277,-198.0455
180.4184,266.4377,-80.61858
-385.3439,298.6147,-204.1773
179.4791,268.9178,-77.86837
-389.5184,299.9419,-210.2753
178.6108,271.676,-75.32561
-392.5922,302.1258,-215.072
177.6194,274.3179,-72.99587
-393.2837,303.5557,-216.772
176.4819,276.8313,-70.98544
-390.8033,303.6933,-214.0513
175.4472,279.3102,-69.02032
-384.1978,301.9959,-208.802
174.7823,280.4,-68.20638
-379.4305,300.3157,-205.9151
171.7563,285.1208,-64.2039
-349.205,291.5075,-187.5142
171.3138,286.083,-63.41439
-342.2522,289.5836,-183.5786
170.4851,288.1835,-62.24361
-328.6704,285.8737,-176.4096
169.5895,289.7977,-61.02728
-315.4315,281.4342,-168.7774
168.7982,291.3953,-59.6501
-303.8551,278.9588,-162.9971
167.7887,292.2685,-58.36607
-292.03,275.6602,-157.6739
167.3051,292.4604,-57.59809
-285.1382,274.1457,-154.588
166.6071,292.9197,-56.33402
-274.5786,271.7563,-151.4815
165.6819,293.2653,-55.6508
-267.2032,273.5735,-149.5382
165.1338,293.7014,-55.15703
-261.5526,277.5078,-147.6275
164.8402,294.1535,-54.75092
-256.7328,281.2958,-146.1097
164.7887,294.6666,-54.47815
-252.3848,286.3674,-142.7428
164.6997,294.5707,-54.13651
-246.76,291.6098,-139.2749
164.7487,294.4054,-53.90048
-242.0803,296.5344,-135.8741
164.9738,294.5174,-53.92097
-236.6022,302.2251,-130.458
165.2593,294.4724,-54.03236
-232.2703,307.5154,-125.4661
165.5172,294.1574,-54.12792
-227.9063,312.0554,-118.353
165.8374,293.9098,-54.05717
-224.6482,317.5034,-110.7137
166.1547,293.4462,-53.56934
-221.8943,323.491,-101.9997
166.6051,293.1596,-52.47949
-220.4126,328.707,-92.00922
167.5888,293.6159,-49.90704
-220.0015,331.5024,-82.22836
168.9657,295.1894,-44.88653
-219.2416,332.1489,-75.51469
169.8442,296.5807,-40.92173
-219.0831,332.4434,-72.1198
171.6623,299.5547,-29.72454
-218.2194,333.9738,-66.30939
176.6803,304.8226,-6.315253
-217.2653,335.8195,-57.47311
179.4825,305.7951,10.45627
-215.5158,335.1199,-51.14559
184.5262,306.6006,27.72796
-213.6002,333.7066,-45.55109
188.827,308.133,43.23678
-212.1056,332.4082,-40.53803
193.433,309.9686,55.98753
-211.8536,331.3883,-35.64147
199.3364,313.3417,65.91679
-211.8032,330.1271,-31.15234
204.8356,316.7552,71.90734
-211.903,328.8531,-27.16566
209.7249,320.8072,73.85665
-212.4621,328.1865,-23.97959
217.5082,325.5505,72.32003
-213.5106,327.2022,-21.20658
221.0119,327.1043,69.94164
-213.7059,326.6605,-20.19629
234.9615,332.9411,58.58941
-215.2928,326.2058,-17.26434
239.7914,334.9592,52.79724
-215.7997,326.3405,-16.31903
248.5881,337.2709,39.10762
-216.7655,327.3921,-14.64203
263.3731,339.8035,13.23635
-217.1945,328.3539,-11.48172
269.7141,338.8802,4.03217
-217.2209,328.8267,-10.36328
282.4727,334.1292,-14.17756
-216.286,328.7104,-7.870653
287.706,329.3031,-23.61176
-216.1826,328.9493,-6.331395
296.9756,317.8228,-42.35489
-215.5541,329.4932,-3.25508
304.8602,294.1464,-66.39878
-214.2439,329.1327,1.786702
310.2426,279.5111,-79.33038
-212.6137,328.5336,5.119094
313.8123,266.3797,-90.32987
-210.7266,327.4673,8.348067
316.8171,257.3553,-102.4071
-209.169,326.7206,11.25419
320.957,252.1763,-112.4857
-208.2114,326.1378,14.14347
323.4973,248.971,-121.5
-207.454,325.4766,16.71024
322.4214,246.1924,-128.5038
-207.0298,325.4025,18.69581
320.0074,244.3932,-134.6433
-206.6473,325.1343,20.12333
313.2765,240.5121,-139.1433
-206.789,325.3764,21.00346
306.062,236.7857,-142.7201
-207.3185,326.347,21.16333
297.7863,232.0889,-144.6887
-208.1297,327.5533,21.36044
293.3427,229.3513,-144.9642
-208.5735,328.0338,21.3298
282.617,223.4632,-146.5617
-209.8423,329.6092,20.7063
279.837,222.1429,-147.2623
-210.1187,329.7903,20.40476
274.8439,220.1326,-148.4373
-210.5947,330.7193,19.71069
268.6158,217.7074,-149.2122
-210.5826,330.9409,19.02116
260.9257,215.159,-149.656
-210.2765,331.0456,18.13148
254.8398,214.745,-150.925
-209.4235,330.8501,17.08639
245.7326,212.6762,-151.1803
-208.2644,330.8675,15.93524
234.2116,209.4956,-150.2906
-206.2088,330.2069,14.52743
223.2776,206.3403,-148.105
-203.6684,328.7412,12.83801
210.9757,201.9758,-145.8475
-201.0344,326.1372,11.25896
200.5471,199.0211,-144.8381
-198.4238,322.4786,9.540151
190.4622,195.6113,-143.6173
-196.6757,319.1693,7.801535
185.7172,193.6163,-142.5766
-195.9837,317.9545,6.966988
175.8592,188.956,-139.728
-194.9542,316.265,5.196643
163.7834,183.219,-134.1431
-193.7094,315.0774,2.762642
156.2797,179.1987,-129.7375
-192.8095,314.8576,1.725038
149.5554,175.6658,-124.8045
-192.1093,314.5737,1.41431
147.3908,174.9951,-122.4068
-191.6556,314.0779,1.510077
143.4854,174.2983,-116.8808
-190.6664,313.5869,1.833343
141.842,175.8388,-110.9406
-190.0918,314.1326,2.46939
142.9272,180.2944,-104.9205
-189.8908,315.8971,3.245586
145.1705,187.286,-98.98776
-189.5437,317.2974,4.451092
149.4552,196.9384,-92.22882
-189.3307,318.4775,5.698332
152.1478,205.4943,-85.67122
-189.0025,319.3989,7.008215
159.357,223.8656,-71.40877
-188.7918,320.6915,9.364071
162.5027,236.7456,-61.29567
-188.4534,321.4186,10.57643
165.99,250.0617,-49.76465
-188.9545,322.8105,11.49876
169.7046,263.6312,-37.87836
-189.4792,323.4734,12.11529
174.1018,276.8338,-25.31402
-190.5488,324.4084,11.29113
180.1533,289.7359,-12.44625
-192.8503,324.3969,9.003546
184.8678,301.5859,-1.742266
-195.8213,324.4189,4.727485
188.7008,313.0348,6.551717
-201.0456,323.1087,-1.957136
