X,Y,Z
-173.8793,187.4731,0.05534366
31.98792,200.9798,41.81393
-173.6927,188.1062,-1.388761
31.85171,198.7346,40.15964
-173.4688,188.3772,-1.745019
31.75035,198.3222,39.58268
-173.2861,188.4884,-1.902852
31.77693,198.1767,39.38578
-172.9485,188.7444,-2.216117
31.73191,197.9706,39.02621
-172.6644,189.1148,-2.379635
31.77157,197.7053,38.66984
-172.2264,189.3168,-2.432377
31.946,197.3216,38.42187
-171.7857,189.3519,-2.407276
31.95347,197.0631,38.12658
-171.3562,189.3539,-2.262415
32.12094,196.6629,37.81624
-170.7341,189.0447,-1.952592
32.33598,196.2194,37.46916
-170.4724,188.8516,-1.742576
32.44205,195.968,37.29721
-169.7303,188.2556,-0.9031804
32.77443,195.1051,36.72237
-169.4006,187.9656,-0.5767245
32.7932,194.6835,36.42524
-169.1185,187.8603,-0.2250579
32.81602,194.3305,36.23101
-168.3229,187.6022,0.5626317
32.89341,193.6468,35.94918
-166.1731,186.7653,1.590275
33.00269,193.0078,35.47746
-164.5494,185.6306,2.522075
33.07286,192.7232,35.26046
-162.9482,184.166,3.656947
33.14368,192.3892,35.09454
-162.1446,183.3866,4.283276
33.17819,192.1989,35.00388
-160.4365,181.7658,5.470934
33.20247,191.8976,34.88171
-158.8264,180.1806,6.719333
33.25779,191.4494,34.75187
-156.9747,178.6701,7.798158
33.49371,191.0974,34.66523
-154.9103,176.8725,8.276133
33.851,190.8893,34.63337
-153.7722,175.8683,8.348171
33.99563,190.8652,34.58908
-151.1175,174.037,8.605827
34.35218,190.6075,34.4392
-148.1441,172.517,9.205352
34.91835,190.2794,34.23183
-145.8111,171.1102,9.715678
35.21982,189.8493,33.98448
-143.3867,169.8622,10.20634
35.58641,189.537,33.69207
-140.9687,169.2849,10.14247
36.06183,189.4935,33.42926
-138.0858,168.459,10.13189
36.70617,189.528,33.0901
-136.5543,168.2351,10.32301
37.16222,189.6314,32.92071
-133.7194,168.7747,10.46032
38.25843,189.8338,32.79002
-131.1341,169.9359,10.81944
39.63381,190.1105,33.14603
-128.4123,170.7621,11.20555
40.87399,190.6589,33.92714
-124.6573,171.5315,11.78003
42.58931,190.639,34.54422
-123.2987,171.9246,12.06948
43.32899,190.5725,34.62422
-120.7946,172.6621,12.6267
44.8773,190.5856,35.06007
-118.168,173.6369,13.31029
46.30573,191.0807,35.84007
-115.7154,174.7077,13.68281
47.91191,191.5613,36.28291
-113.3017,175.9414,13.98863
49.8801,191.9751,36.49883
-112.3047,176.6992,13.99128
50.84068,192.1579,36.68327
-109.5824,180.0692,14.08058
53.03862,193.2178,37.31116
-107.8577,181.1334,14.26293
54.61102,193.8891,37.64834
-105.8652,182.4572,14.21892
56.20474,194.005,38.14165
-104.2524,183.4672,14.51771
57.34687,194.235,38.52662
-102.4036,184.2244,14.31147
58.52867,195.0188,38.85181
-101.1747,185.117,13.97957
59.79055,196.1272,38.96592
-100.0752,185.7898,13.44751
61.08784,197.2842,39.07654
-99.64692,186.0206,12.74934
62.41285,198.4802,39.15083
-99.14735,185.8981,12.38881
63.40479,199.1689,39.00445
-98.50197,185.9417,11.99553
63.89461,199.476,38.90734
-97.81091,186.0966,11.78526
64.13793,199.792,38.82317
-97.19421,186.3821,11.54555
64.24736,200.0074,38.66662
-96.29233,186.442,11.7748
64.29514,200.0412,38.47958
-95.53629,186.7547,12.00782
64.35889,200.1162,38.45006
-95.23233,187.051,12.15842
64.3875,200.0916,38.5074
-94.67614,187.3498,12.58129
64.41667,199.8985,38.68385
-93.98293,187.6151,12.67198
64.38406,199.5532,39.03481
-93.69702,187.6573,12.92203
64.23891,199.2643,39.30967
-93.37758,187.6597,12.98439
64.06002,198.9492,39.52715
-93.23956,187.7309,12.9914
63.83374,198.5157,39.64871
-93.21922,187.7633,12.98054
63.6778,198.2674,39.73597
-93.26147,187.8325,12.95028
63.38923,197.632,39.89746
-93.30302,187.6221,12.98465
62.90815,196.3349,40.1078
-93.31939,187.5057,13.01459
62.72175,195.8963,40.2065
-93.35805,187.2924,13.15726
62.33558,195.0476,40.55169
-93.43237,187.178,13.35187
61.9384,194.2686,40.70863
-93.27631,187.2333,13.87241
61.53437,193.4769,40.80268
-93.13907,186.8998,14.11964
61.15367,192.8107,40.80558
-93.12659,186.6755,14.24609
60.74751,192.2927,40.7901
-93.19636,186.4398,14.2786
60.33296,192.0525,40.70706
-93.36662,186.2304,14.32203
60.16459,191.9627,40.616
-93.60886,186.0703,14.26386
60.07634,191.9551,40.53525
-93.96933,186.1392,14.24402
60.01056,191.9556,40.5173
-94.25674,186.1118,14.15353
59.92102,191.9092,40.55673
-94.35116,185.8765,14.08104
59.78176,191.6343,40.58355
-94.4078,185.6468,14.00001
59.68572,191.3743,40.56852
-94.49428,185.4943,13.93171
59.59903,191.315,40.72701
-94.56803,185.4423,13.95388
59.55841,191.373,40.82953
-94.76125,185.5965,14.0421
59.5224,191.6322,41.1207
-94.81084,185.4785,14.15744
59.5921,191.9676,41.34971
-94.8478,185.4321,14.23054
59.62682,192.4374,41.53701
-94.88295,185.39,14.35037
59.5568,192.4892,41.56928
-94.99562,185.6862,14.34808
59.23577,192.765,41.77008
-95.14995,185.9572,14.28976
58.85288,193.2098,42.12003
-95.36452,186.2906,14.24305
58.51148,193.9535,42.38486
-95.60632,186.6306,14.20137
58.17319,194.7572,42.58046
-95.76991,186.9217,14.12999
57.83928,195.4307,42.69943
-95.88401,187.1534,13.94017
57.53209,196.1215,42.7742
-96.04186,187.4274,13.69902
57.24078,196.9515,42.85696
-96.33355,188.0209,13.58176
57.09249,198.1013,42.93637
-96.67443,188.9224,13.60044
56.97222,199.0734,43.01641
-97.03187,190.2413,13.81388
56.64559,199.9027,43.0656
-97.36409,191.9755,14.1236
55.9405,200.3344,42.96518
-97.44724,193.5089,14.23546
55.14762,201.0018,43.03896
-97.4813,195.0595,14.41422
54.50024,202.0568,43.3399
-97.47035,196.3436,14.56201
54.12526,203.2216,43.946
-97.59412,197.6047,14.38622
53.84776,204.2143,44.6821
-97.88678,199.2781,14.40019
53.54205,205.3542,46.13461
-98.05295,199.9412,14.3608
53.35229,205.7058,46.6393
-98.34912,200.9963,14.48427
52.85878,206.133,47.66866
-98.5097,201.7159,14.75599
52.19506,206.3175,48.48645
-98.59782,202.0703,15.12998
51.55413,206.4547,49.23467
-98.51842,201.8207,15.62626
51.16527,206.6742,49.49072
-98.4558,201.3973,16.14246
50.82161,206.9001,50.22663
-98.47825,201.0393,16.73093
50.62719,207.2979,50.89446
-98.42942,200.6598,17.29893
50.57754,207.5243,51.29178
-98.39795,200.1334,18.71584
50.50087,207.8391,52.02909
-98.25118,199.7236,19.42189
50.51708,208.1754,52.59966
-98.22462,199.5968,19.76315
50.5949,208.4367,52.93674
-98.21426,199.3985,20.03144
50.65431,208.5445,53.1496
-98.25692,199.2459,20.23241
50.70354,208.681,53.36523
-98.40336,199.2418,20.38007
50.70224,208.9006,53.75894
-98.56243,199.2844,20.47468
50.74406,209.1568,54.17374
-98.68271,199.2833,20.46091
50.75848,209.5301,54.68528
-98.79229,199.2547,20.42012
50.8465,209.9906,55.04834
-98.87409,199.1015,20.4064
50.92056,210.5418,55.31531
-98.96281,198.9782,20.34825
50.94653,211.1309,55.33436
-98.99915,198.8881,20.31536
50.95185,211.3134,55.33253
-99.07008,198.7619,20.27618
50.94826,211.3553,55.20398
-99.06701,198.4413,20.2097
50.97168,211.2407,55.15542
-99.08343,198.0603,20.0802
51.08755,211.4023,55.20303
-99.07491,197.7735,19.96764
51.15759,211.5826,55.22396
-99.25255,197.4914,19.70749
51.36787,211.946,55.07255
-99.32816,197.4186,19.63164
51.45601,212.0465,54.91486
-99.51025,197.1638,19.48697
51.59735,211.8263,54.11634
-99.60156,197.0199,19.42367
51.73529,211.4099,53.13139
-99.65367,196.8081,19.34947
52.00496,210.5717,51.86298
-99.69088,196.564,19.26321
52.48562,209.4813,50.27622
-99.84682,196.235,19.31885
52.92439,207.7339,48.08226
-100.0205,195.9525,19.34487
53.3852,205.693,45.30422
-100.1205,195.7772,19.3435
53.6703,202.6878,41.01783
-100.1075,195.6262,19.30787
54.20985,197.515,35.87778
-100.0779,195.4788,19.29507
54.79034,192.3233,31.66873
-100.0367,195.3339,19.40273
55.25199,188.3339,28.9644
-99.92312,195.111,19.55768
55.65058,186.0869,27.83684
-99.84308,194.981,19.66138
56.40951,185.8273,27.30903
-99.64175,194.7955,19.98181
57.01705,187.1673,26.85879
-99.3722,194.4038,20.24649
56.95321,190.7689,24.95912
-99.23061,194.2387,20.38628
55.91714,194.189,23.80386
-99.06972,194.08,20.50937
54.04568,198.2932,22.50593
-98.92245,194.039,20.6988
52.91871,204.763,20.75282
-98.87447,194.052,20.73453
52.30843,207.1775,20.47341
-98.77514,194.2276,20.76262
49.95977,213.0688,19.62164
-98.82755,194.4481,20.70645
48.72051,216.7547,19.47375
-98.97421,194.5384,20.54989
47.34314,219.5268,19.39968
-99.24854,194.5793,20.33027
46.13511,221.8873,19.26561
-99.60608,194.6554,20.16388
45.13562,224.0951,19.37576
-100.0242,194.612,19.87278
44.39548,226.2642,19.95586
-100.4377,194.5245,19.54567
43.79746,227.8112,20.67502
-100.8781,194.5573,19.26825
43.38867,229.4046,21.75967
-101.2632,194.6045,18.98387
43.14401,230.6974,22.81986
-101.5817,194.5812,18.71712
43.00766,231.8524,23.85239
-101.7277,194.5417,18.57875
42.92617,232.2808,24.379
-102.0202,194.4336,18.33894
42.78121,232.7256,25.18816
