X,Y,Z
-144.1735,152.4543,124.4383
-144.1735,152.4543,124.4383
-148.2304,158.7684,125.4971
-149.9331,161.2729,126.2912
-151.341,163.9446,126.4995
-152.6361,168.9977,125.2578
-153.377,171.3049,124.6116
-154.6114,176.1042,122.9552
-155.4369,179.7929,119.9292
-156.1233,181.4669,118.0191
150.8983,234.42,145.722
156.7972,232.8774,142.1305
-159.8351,185.2726,103.906
-160.3193,184.7632,99.88718
-161.6637,183.9865,93.14747
-162.2297,183.4243,90.48182
-162.6035,183.0644,88.50016
-163.2256,183.0466,86.56989
-163.5018,183.1087,86.48885
170.4939,230.0122,137.2885
168.5794,229.6843,135.0725
171.5227,230.2469,136.2897
172.9365,232.3961,141.1229
173.9173,233.3495,142.6969
175.6591,234.4848,145.434
175.9171,234.517,146.2022
175.8286,233.1866,147.7331
175.4796,231.9837,148.4836
175.0913,229.2543,150.6299
174.7857,228.2317,151.6182
174.5912,226.1752,154.0168
174.4596,225.4461,155.1301
174.1679,225.0483,155.5007
173.6785,224.0927,156.6124
173.4621,223.7247,157.2478
173.0804,223.0789,159.3294
172.8328,222.7377,160.0462
172.3545,221.8393,160.6944
-199.4569,194.0813,102.1366
-175.8847,171.9892,89.87337
151.1844,176.3221,96.83987
-170.2673,166.894,87.03153
139.4733,164.7695,89.19637
-166.1436,163.5041,85.18053
132.1336,157.8282,84.60447
-163.6562,161.7823,84.48852
128.5432,154.6297,82.48392
-161.7616,161.3528,85.40665
126.0796,153.4695,81.54468
-161.4352,161.6965,86.39062
125.9567,154.1013,81.82047
-161.2355,162.7837,88.95779
126.1694,155.617,82.93256
-160.5505,163.9668,91.50727
125.8622,156.4143,84.16532
-159.7902,164.2812,92.78159
125.715,156.8891,84.92472
-159.0073,164.5513,94.17886
125.3999,157.1874,85.64431
-158.2202,165.715,97.607
124.7986,157.9625,87.25336
-157.4688,166.6598,100.7529
124.365,158.6685,89.30041
-157.1225,166.9548,102.1464
124.0706,158.9886,90.31207
-156.5523,167.066,104.5817
123.3874,159.5793,92.38154
-156.4564,167.0875,105.5963
123.2272,159.8761,93.55583
-156.0914,166.7821,106.3327
123.0672,160.164,94.67033
-155.8837,166.4332,107.5781
122.2811,160.3097,96.15448
-155.8086,165.8223,108.4676
121.6021,160.217,97.43338
-155.6634,165.3939,108.7287
121.1783,160.0406,97.98411
-155.774,164.8956,109.3484
120.1621,159.7238,98.72887
-155.8412,164.6554,109.5663
119.5991,159.7054,99.05358
-156.1028,164.2903,109.9944
118.5212,159.9372,99.85387
-156.3195,164.0891,110.1069
118.0901,160.3873,100.3195
-156.8979,163.696,110.2247
116.9568,160.9719,101.0536
-157.2908,163.5178,110.2991
116.2348,161.2579,101.2886
-158.3125,163.1043,110.3361
114.8296,162.5679,101.608
-158.7384,162.8307,110.1348
114.1459,163.4801,101.6572
-159.5219,161.9225,109.4608
112.9718,165.6561,101.8866
-159.9479,161.4037,109.0512
112.4865,166.9958,101.9426
-160.9438,160.4002,108.1102
111.5878,169.9505,101.8641
-161.4176,159.768,107.6252
111.2504,171.731,101.7051
-162.4735,158.4441,106.7506
110.27,175.1183,100.824
-163.1195,157.8756,106.4007
109.8967,177.1481,100.3253
-164.1402,156.8052,105.7041
108.8703,181.1414,98.9065
-164.6843,156.4579,105.5448
108.4434,183.3674,98.21684
-165.7055,156.0393,105.5096
106.8498,188.0824,95.9492
-166.1324,155.9376,105.5824
106.0677,190.341,94.98853
-166.8915,156.0238,105.8325
104.2124,195.2724,93.10907
-167.1704,156.1157,105.9683
103.1584,198.1662,92.29503
-167.5786,156.334,106.3275
101.1265,204.3719,91.37158
-167.6639,156.372,106.3994
99.96579,207.8919,90.91123
-167.853,156.5401,106.6345
97.54163,214.3192,90.84138
-167.9396,156.6996,106.7764
96.40495,217.8261,90.9208
