X,Y,Z
159.6893,167.017,60.69957
160.8814,169.5756,61.27785
162.0897,172.8768,62.02046
162.9979,174.6401,62.42822
163.6975,178.4072,62.93299
163.5589,181.8341,62.96315
163.8264,183.8408,63.03633
164.3197,187.3539,63.10035
164.3337,190.3191,62.82501
164.397,192.4052,62.55736
164.4896,195.1052,61.74639
163.8517,197.2334,60.50344
163.3944,198.2604,59.53181
162.8533,200.9346,57.42017
161.9001,202.5676,54.4321
161.6928,203.5357,53.02943
161.3237,205.2559,49.94143
161.1029,206.1244,48.18439
160.3763,207.1762,44.96951
158.6061,207.4052,41.49756
158.2516,207.8284,40.27604
157.1162,208.4913,37.96996
156.2237,208.3841,36.87376
154.4138,207.9689,35.19548
152.7394,208.3175,33.8663
151.2635,209.5795,32.53521
150.3263,209.9648,31.82646
148.0857,210.4607,30.35486
147.3657,211.1978,29.81929
145.6569,213.252,28.52139
143.9544,215.4661,27.35015
142.9022,216.4765,26.60566
140.7347,218.0962,25.09441
139.3003,220.0549,23.83078
138.3802,221.012,23.01018
136.772,222.9947,21.53346
134.8051,224.6045,20.02285
133.8904,225.2761,19.26928
132.5052,226.7204,18.13783
131.7393,227.2255,17.57346
130.2282,228.1815,16.54432
128.9799,229.3831,15.48755
128.9799,229.3831,15.48755
127.1383,231.4144,13.46373
125.6765,232.5186,11.69772
124.8772,233.112,10.73034
123.1387,234.3494,8.666405
122.1912,234.8626,7.702237
120.3132,236.0104,5.635622
118.364,237.4429,3.571676
117.3143,238.0479,2.514422
114.8284,239.2069,0.2016768
112.5664,241.0904,-1.798181
111.2585,241.9349,-2.763386
108.4265,243.1302,-4.250504
105.4653,243.96,-5.607127
103.9189,244.5157,-6.322079
100.7189,245.3567,-7.843952
97.65537,246.4162,-9.423331
96.08866,247.0309,-10.22329
92.95651,248.8409,-11.65837
91.35765,249.8846,-12.41314
87.95311,251.1775,-14.00838
84.97575,252.5116,-15.45189
83.52798,253.0388,-16.11519
80.62209,253.8982,-17.47211
77.91365,254.4054,-18.7156
76.53869,254.4544,-19.39605
73.82854,255.0818,-20.81525
71.08117,256.1881,-22.30704
69.65358,256.9555,-22.95012
66.3552,259.103,-24.50745
64.36635,260.1446,-25.19644
61.52922,263.4231,-26.077
59.10214,268.2877,-27.1794
57.55238,270.6927,-27.99615
55.15978,275.7773,-29.0626
55.54327,275.9135,-28.91695
55.75476,275.4297,-28.65101
56.19338,272.1769,-27.3537
56.8251,269.9835,-26.2929
57.16526,269.4934,-25.82652
57.33894,269.6984,-25.60508
57.34424,269.6046,-25.29393
57.3802,269.3601,-24.98389
57.31384,268.1838,-24.0903
57.80939,267.3531,-22.77382
58.28872,267.3642,-22.12403
59.13589,267.823,-21.09369
59.74836,267.8543,-20.05738
60.13314,267.7394,-19.47492
60.91043,267.8716,-18.31668
61.44556,268.0939,-17.70563
62.4793,268.2386,-16.24992
63.2103,268.1411,-14.50489
63.89258,268.5255,-13.38063
65.18366,269.8121,-10.60689
66.54793,270.9187,-6.857735
67.1874,271.5445,-4.616848
68.88421,272.4109,0.8280637
70.68311,272.8403,7.277013
71.43481,272.4963,10.77222
73.25582,272.562,18.0484
75.25368,273.2404,25.66873
76.26138,273.7375,29.5398
78.64526,275.1431,37.53888
79.8643,275.1797,41.42585
82.14501,275.0053,48.8877
84.27842,274.6228,56.05169
85.65471,275.1278,59.63162
88.28277,275.4943,66.72296
90.53169,275.895,73.53511
91.73639,275.3683,76.83234
94.69763,275.8754,83.35452
96.72408,275.3651,88.78423
97.91449,275.9492,91.31255
