X,Y,Z
-68.4496,174.9774,-33.34961
-69.81586,197.7449,-20.42912
-70.11462,201.2222,-18.56209
-70.13628,206.4837,-15.10761
-70.31594,210.8332,-11.92971
-70.40412,213.8797,-9.862759
-70.21818,215.0688,-7.556426
-70.52185,215.0641,-6.952402
-71.07975,212.1097,-4.29874
165.3193,249.1191,-34.53825
-71.26452,207.2548,-3.017786
177.2126,255.9633,-40.78817
-71.33412,204.3143,-2.659817
182.6152,258.2192,-44.37339
-71.37164,197.3977,-2.527408
195.6795,262.6213,-53.52986
-71.05817,189.7711,-3.341684
212.0309,269.1,-67.07697
-70.1334,182.7868,-5.015439
227.9953,274.4492,-82.02067
-68.54867,175.2077,-7.077438
245.65,278.9256,-99.4127
-66.55898,169.0667,-10.60841
267.264,283.5312,-118.1432
-64.56457,164.4632,-14.37419
281.1267,281.441,-131.9657
-62.46332,160.5722,-18.72881
293.1712,280.6995,-144.2138
-60.07331,157.2005,-23.761
301.8928,282.2586,-154.3466
-57.86026,155.1416,-29.31271
310.4817,285.7169,-164.6087
-55.29554,153.1931,-34.83677
317.5173,287.1385,-173.5296
-53.0836,152.6368,-40.47309
324.0335,290.0019,-180.979
-51.10175,152.8053,-45.95833
336.4232,285.1716,-189.7473
-49.15952,153.9584,-51.46659
348.4273,276.7485,-200.9048
-48.13681,155.2271,-54.653
352.3583,273.649,-205.3169
-45.82772,158.0832,-60.99998
359.9087,254.0663,-225.1994
-43.15387,161.588,-67.17622
353.4108,234.6864,-233.8934
-40.6441,165.1155,-72.83308
347.2437,219.286,-235.1201
-38.44941,167.9116,-76.80205
336.9466,208.3234,-235.5799
-36.85424,170.1443,-79.03001
324.6724,200.8838,-233.9032
-35.34317,172.221,-79.97805
311.5998,195.8281,-229.0872
-34.2355,175.1074,-80.08777
300.6684,194.291,-223.5238
-33.87989,178.0225,-78.64587
289.675,198.0216,-213.6169
-34.30538,180.7085,-75.65985
279.9407,203.274,-199.7988
52.24648,251.9648,73.36972
44.31236,203.7828,51.07175
41.97797,201.4686,47.27365
41.0455,205.7569,43.66327
36.61964,208.8422,40.40189
36.97154,214.9535,37.37534
37.17345,218.6197,35.93907
37.22751,223.1553,35.55057
36.94588,224.5608,35.79334
36.26108,226.9884,36.98319
34.24774,228.4402,38.67449
32.18479,228.8366,41.1938
31.01756,228.3401,42.42794
27.00727,225.8591,46.94207
25.67423,224.623,48.35011
22.90775,221.6001,51.09395
16.85949,213.1059,55.93389
13.49592,207.8834,58.47649
21.59518,216.9489,77.37504
11.10198,182.7721,67.10593
7.418654,175.4073,71.66824
4.798925,173.5283,74.95477
-0.2269482,170.242,81.72934
-4.351353,166.6144,85.76085
-9.24006,164.0038,90.48692
-15.02112,161.1194,95.58059
-21.20725,158.8282,101.8862
-28.18932,156.2561,108.8618
-31.57246,153.6543,111.4644
-35.28282,150.7565,112.9336
-38.65035,149.3345,115.3047
-39.88551,148.8618,115.9887
-41.70887,149.1872,117.1654
-43.00731,152.4058,118.5064
-41.82133,155.4308,118.4115
-39.85495,160.4724,118.1263
-38.89695,163.3046,118.1708
-36.61267,169.1048,117.9607
-33.73022,174.4017,115.6917
-30.38551,180.4924,112.2886
-27.02892,187.4984,108.971
-23.05393,194.5847,105.3488
-19.59626,201.1227,102.5207
-16.73474,207.8663,99.92752
-13.9595,215.2681,98.09258
-11.70177,222.168,96.20591
-10.43201,230.4894,95.70673
-9.203506,237.0208,94.56648
-8.295963,241.8886,93.43115
-7.639085,245.6284,92.70295
-7.368584,247.0629,92.42374
-7.104495,249.0414,92.21477
-7.119461,249.6919,92.51598
-7.425946,249.2192,93.24225
-8.019721,246.6913,93.77503
-9.092599,242.0853,94.46855
-11.03017,236.8557,96.06292
-13.63042,230.4527,98.66165
-14.84467,227.5027,99.88501
-18.83345,215.6961,104.1039
-22.05899,207.9675,108.1159
-25.43604,200.5994,112.3062
-29.63054,194.644,117.8209
-37.00646,185.3076,127.6692
-40.33496,180.3956,131.0194
-47.55461,172.4343,137.8519
-55.7225,165.5626,144.2524
-64.16656,157.1237,150.6156
-71.97208,149.3967,156.575
-74.93604,146.929,158.932
-80.55624,143.7719,164.8295
-84.51946,140.2633,169.0318
-97.60574,132.6795,180.7728
-103.8431,125.3644,189.542
-104.7019,119.5902,194.6948
-106.1185,116.8508,199.3282
-32.58989,247.4057,149.3889
-33.30135,245.075,148.3081
-36.12238,240.2041,146.9226
-40.51462,228.7083,148.3305
-45.09715,214.0796,152.8731
-52.32813,201.0837,157.7286
-62.37584,186.0971,162.5869
-71.78465,169.9575,174.2958
-80.94115,155.0387,183.8234
-88.89716,141.6474,189.0616
-94.56638,133.3284,181.4795
-103.5037,121.4201,182.6074
-109.0796,97.43114,192.0835
543.4143,514.1929,-314.0774
596.1573,470.7978,-362.7286
609.8923,485.0473,-374.2401
621.4023,500.4523,-385.0226
630.8705,513.925,-396.6499
638.7424,527.6948,-407.1094
559.1583,579.5564,-493.1522
519.8738,598.2813,-511.5186
504.8564,607.0969,-513.0187
395.9789,622.9217,-564.9952
349.2204,625.7254,-590.0728
306.6681,634.3053,-592.9533
280.3203,641.2303,-584.0097
273.0625,640.8324,-576.0948
261.5037,630.0274,-564.2238
257.702,608.0214,-566.5914
