X,Y,Z
112.6531,336.6065,288.471
-209.9737,355.4414,238.5522
111.7496,337.5472,272.8038
-194.2635,333.4422,211.6926
111.8752,337.1198,245.4332
-196.1262,347.2643,195.1872
112.1262,335.9772,233.386
-193.7438,346.9778,185.8151
112.5137,335.3755,228.4209
-193.0831,347.2959,181.8861
112.5137,335.3755,228.4209
-193.0831,347.2959,181.8861
114.3111,329.2429,200.2551
-187.502,345.1485,162.8193
114.4565,327.9257,195.7936
-186.5795,344.2916,160.077
114.7003,325.1443,187.2977
-185.3608,343.0883,155.3848
115.2332,323.7087,184.0463
-184.8309,342.4043,152.88
116.049,322.6309,181.4534
-183.8229,340.7035,150.0243
117.1008,317.8882,175.0468
-182.0943,336.7561,144.6339
117.4594,317.1385,174.1152
-181.7993,335.8519,143.8074
117.8098,315.2892,172.7224
-181.0638,334.1726,141.989
118.6909,314.2467,171.7254
-181.0515,333.4961,140.467
118.7383,313.3741,171.2654
-180.8203,333.0554,139.7571
118.9501,311.8241,170.3146
-180.2385,331.5742,138.2725
119.0182,311.1718,170.077
-179.8816,330.9085,137.5827
119.2318,309.2044,169.3757
-178.0484,327.8147,134.6706
119.205,308.5981,169.127
-177.3849,326.9962,133.8462
119.248,308.05,168.9634
-176.5796,325.7915,133.1353
119.5235,307.3014,168.6146
-175.125,323.9841,131.8955
119.5808,306.795,168.2334
-174.1754,322.8493,131.1207
119.677,306.4904,167.9432
-173.2237,321.7271,130.3743
119.6966,306.2314,167.6258
-172.0731,320.4431,129.613
119.987,305.6985,166.949
-169.791,318.2506,127.9633
120.1935,305.4138,166.6403
-168.5879,316.9642,127.1365
120.3394,304.902,166.1897
-167.6819,315.9629,126.5271
120.6758,304.0914,164.9768
-165.3267,312.8238,124.4883
120.6758,304.0914,164.9768
-165.3267,312.8238,124.4883
120.9585,303.5829,163.9014
-161.2635,306.3051,119.707
121.0246,303.4243,163.4187
-158.7559,301.9319,116.3044
121.105,303.2551,162.8628
-155.4687,296.1892,112.1384
121.2434,303.4567,162.2703
-149.6186,284.5835,103.9878
121.2849,304.2461,161.4497
-138.1036,253.3566,86.6785
121.3662,304.773,161.2471
-133.4383,236.7669,78.90675
121.5962,305.7151,160.9944
-122.5791,209.1335,63.31715
121.729,306.0965,160.8956
-119.0736,199.2428,58.18859
122.12,306.849,160.863
-115.2132,181.8421,50.11687
122.5268,307.4403,160.906
-113.1443,168.9795,42.99489
123.0024,308.3633,161.1162
-110.9361,153.7088,35.72403
126.7597,314.8223,164.501
-99.4642,102.0231,2.652948
127.9424,316.2351,165.1386
-96.64148,91.84674,-2.633183
130.5283,319.1095,167.262
-95.89396,82.00929,-19.75704
132.3636,320.5631,168.519
-98.38385,76.68214,-20.5638
