X,Y,Z
-214.1356,163.2797,111.5473
39.47772,317.4458,-21.20171
-221.079,157.806,115.4116
37.42877,316.0936,-29.71425
-221.8705,156.565,115.6838
36.54705,315.4616,-32.78286
-221.9978,155.0464,115.8762
35.28598,316.6738,-37.39233
-221.8786,153.7048,116.1485
34.45509,318.7063,-42.84853
-222.0482,152.8146,116.609
33.732,321.3425,-49.36323
-221.9219,152.1268,117.1969
33.37135,323.6284,-56.87371
-222.0679,151.8066,118.3119
33.32722,325.6984,-64.46145
-222.0005,151.6537,118.8994
33.42389,326.1463,-67.91666
-221.9683,151.6887,120.3342
33.5479,326.7797,-74.72903
-221.7641,151.951,121.7456
34.13506,327.1253,-81.27369
-221.4368,152.4203,122.9091
34.70173,328.2419,-88.18388
-220.9254,152.9078,123.9369
35.24488,327.9468,-96.28837
-220.5413,153.5966,124.9952
36.38126,328.043,-105.9596
-219.9857,154.1385,125.7556
37.89747,329.7412,-117.4513
-219.6231,154.8797,126.4787
38.63239,328.8409,-130.3384
-219.5217,155.8965,127.1802
39.24013,328.3418,-145.0549
-219.1954,157.0099,127.7266
39.86043,325.6715,-160.1714
-218.4216,157.8514,128.2417
40.91315,320.7833,-174.309
-217.5405,158.6371,128.6669
43.14304,315.6923,-186.31
-216.7117,159.7602,128.9113
45.97077,308.7544,-193.7969
-215.6936,160.5786,129.2638
48.54996,304.9089,-198.6307
-214.7912,161.7186,129.413
50.30889,303.1038,-198.9818
-213.4433,162.5234,129.4316
51.83845,302.373,-195.8798
-211.9987,163.3343,129.2999
52.11229,302.1907,-189.3931
-210.9117,164.6503,129.053
51.92617,301.5638,-179.3401
-210.4005,165.2726,128.8206
51.68699,301.5072,-173.6109
-209.7023,166.8519,128.3771
51.12352,300.7152,-161.0052
-208.8661,168.5104,127.4543
51.15551,300.5685,-148.0266
-207.8196,170.3906,125.8586
51.65087,300.1152,-134.4355
-206.6042,172.2423,123.8232
53.0129,299.1218,-120.425
-204.9294,174.2585,121.0016
55.72861,299.2152,-106.6082
-203.8135,177.2825,117.8221
58.90738,299.1148,-93.17791
-202.57,180.6477,114.4597
61.96358,300.1042,-80.67027
-200.934,184.0628,110.9787
66.44282,302.5542,-67.63247
-199.396,188.03,107.4667
69.64923,305.3824,-54.3793
-198.3035,193.1087,104.4513
70.93222,306.0691,-42.35224
-197.251,198.6481,102.0441
72.37791,310.2542,-30.99934
-196.7834,205.0306,100.4739
73.6176,314.3388,-19.59535
-195.5831,211.2755,98.54266
75.70596,318.6398,-7.485488
-193.4536,216.6693,96.36079
77.29698,323.5977,3.692118
-191.4752,222.5461,94.4057
78.90397,326.1907,15.34552
-189.5659,228.4351,92.64558
81.10954,330.1845,25.99803
-188.0706,234.1842,91.24863
83.15874,334.1619,35.67975
-187.5833,237.4201,90.46581
84.37969,335.9811,40.23996
-185.4318,246.1374,88.22794
89.02576,340.4587,52.44916
-184.6248,248.8479,87.44535
90.30453,341.0342,55.04803
-182.7823,253.6838,85.76278
94.64368,343.7736,60.19557
-181.5923,258.853,84.67715
99.37211,346.0493,63.63461
-180.2629,263.1163,83.95787
105.4706,350.6008,65.3476
-179.0496,267.2025,83.35214
112.3834,354.7806,65.1234
-177.7538,270.7419,82.96281
119.4037,357.6637,62.05809
-176.6755,274.0144,82.85954
127.0483,359.9326,56.75077
-175.654,276.8347,82.95216
134.3122,360.8072,48.13042
-174.9287,279.1806,83.18954
142.2654,362.522,37.59297
-174.1455,280.7707,83.52026
151.9867,365.8372,25.27058
-173.7612,282.2646,84.43852
162.9404,370.9146,10.3093
-173.483,283.1393,85.68568
173.8376,374.6259,-7.036223
-172.9905,283.5888,87.41842
185.9523,376.1618,-24.17904
-172.5782,284.6112,89.65443
196.5605,376.4612,-43.1988
-172.1607,285.7932,92.53407
206.7916,372.0109,-60.77776
-171.4395,286.7891,96.01916
216.0024,367.8228,-79.62942
-170.5052,287.551,100.438
226.0073,370.0372,-111.1841
-169.425,288.1836,105.3291
229.8015,362.0659,-134.1667
-167.5191,287.9856,109.9539
230.616,352.2075,-154.3296
-166.4009,287.7269,112.197
229.6515,353.2678,-161.0963
-163.5128,287.023,119.2746
239.7775,348.522,-180.2851
-162.6644,286.83,121.6077
240.3206,346.6934,-184.3696
-161.6115,287.2487,126.4014
240.8509,342.2078,-188.4887
-160.4599,287.5027,130.702
240.0367,339.3842,-190.267
-159.5643,287.8986,134.4347
238.2191,337.8838,-191.7476
-158.9082,288.6595,137.6091
235.0143,337.9086,-193.3089
-158.0836,288.6988,140.3466
229.1082,335.3178,-190.0805
-156.8226,287.9832,142.0926
223.4274,334.2406,-185.4937
-155.3329,286.6104,143.1983
217.7773,333.7853,-178.75
-154.5762,286.3832,144.5937
211.3126,333.1573,-170.4896
-153.7904,286.5648,145.8259
203.9023,332.5984,-161.8877
-152.9772,286.8069,146.8993
195.456,330.9964,-151.7489
-151.7991,286.1946,147.0144
187.265,328.8069,-139.4038
-150.5507,285.2732,145.8444
180.6645,327.0556,-125.5835
-149.8826,285.0739,143.8068
174.9581,325.0626,-110.8351
-149.6643,284.9438,142.021
172.2804,324.033,-103.5779
-149.962,285.1462,136.9514
166.9773,322.0092,-89.28951
-150.9612,284.9077,129.6986
163.0462,321.4814,-75.45178
-151.8128,283.8793,119.215
158.5415,319.0583,-61.58832
-152.2537,281.1121,105.7058
156.6315,320.9252,-49.37243
-150.8078,274.3985,88.2253
154.28,322.5316,-38.14962
-149.7765,266.8222,69.29341
150.9729,321.5368,-26.29785
-150.5089,259.3885,49.91216
146.8081,316.2789,-14.01564
-155.2066,256.2672,27.4003
143.7623,313.0534,-2.744044
-158.3617,245.1065,0.373139
141.3567,311.3883,7.361483
-165.8486,228.7117,-27.34939
139.2706,311.1015,16.29197
-175.8212,215.1074,-57.31044
136.7296,310.6118,24.84431
-186.8661,206.5871,-92.89548
