X,Y,Z
-210.4352,258.6493,-67.61801
171.1078,270.9728,-79.69
-210.3995,258.6495,-67.62347
171.2354,271.1695,-79.72134
-210.3608,258.6205,-67.6656
171.6537,271.7773,-79.8306
-210.4889,258.731,-67.75731
171.8981,272.1538,-79.91772
-210.5596,258.7464,-67.81014
172.1806,272.6298,-80.03637
-210.6336,258.804,-67.85873
172.3542,272.8714,-80.07346
-210.5892,258.6511,-67.89818
172.4158,272.96,-80.05853
-210.6025,258.6351,-67.92029
172.4774,272.9943,-80.07974
-210.6703,258.6755,-67.96927
172.482,273.0102,-80.04566
-210.6911,258.7398,-68.07693
172.4709,273.0114,-80.03378
-210.6603,258.7165,-68.10062
172.5226,273.1227,-79.96403
-210.6379,258.7173,-68.12475
172.668,273.2096,-79.8179
-210.629,258.7813,-68.21675
172.73,273.264,-79.65127
-210.5635,258.8373,-68.3148
172.8433,273.3289,-79.47178
-210.4733,258.8802,-68.43317
172.9947,273.5004,-79.30283
-210.3684,258.9554,-68.58176
173.076,273.6456,-79.15687
-210.3684,258.9554,-68.58176
173.076,273.6456,-79.15687
-210.2585,258.9973,-68.69497
173.1593,273.781,-79.03469
-209.882,258.8011,-68.70488
173.3723,274.204,-78.91429
-209.6104,258.5589,-68.70182
173.6113,274.5542,-78.83545
-209.4289,258.442,-68.67709
173.7313,274.7863,-78.79711
-209.2889,258.3541,-68.65311
173.8649,275.0017,-78.76344
-209.347,258.484,-68.61913
173.9894,275.2199,-78.71292
-209.29,258.4407,-68.58844
173.9669,275.2217,-78.63258
-209.213,258.3533,-68.55101
173.9625,275.2114,-78.42905
-209.2226,258.3651,-68.56295
173.9802,275.2304,-78.32385
-209.3948,258.5534,-68.578
174.0442,275.0888,-77.92589
-209.5678,258.7297,-68.57247
174.0692,274.916,-77.6106
-209.8263,258.9124,-68.55443
173.9605,274.5074,-77.25029
-210.0347,259.0565,-68.54623
173.7157,273.9861,-76.97339
-210.2335,259.179,-68.62526
173.6899,273.7483,-76.73979
-210.4175,259.3474,-68.71153
173.8217,273.8117,-76.59402
-210.5056,259.4484,-68.82218
173.9872,273.901,-76.39265
-210.4983,259.5359,-68.96344
174.1868,274.0316,-76.23426
-210.4169,259.6155,-69.09887
174.4976,274.3998,-76.06915
-210.3061,259.6382,-69.15756
174.6721,274.6469,-75.99854
-210.1794,259.6273,-69.18513
174.8321,274.953,-75.91606
-209.7804,259.7088,-69.29641
175.5191,276.1295,-75.72375
-209.1216,259.4696,-69.24267
176.1602,277.1144,-75.64928
-208.94,259.4142,-69.21008
176.3267,277.3453,-75.66384
-208.495,259.1545,-69.02402
176.467,277.4807,-75.54198
-208.1396,258.8228,-68.87504
176.4316,277.4112,-75.46131
-207.7935,258.4421,-68.71456
176.3437,277.2747,-75.36296
-207.8381,258.4314,-68.6147
176.1782,277.0061,-75.23586
-207.9131,258.4885,-68.53703
176.0695,276.8345,-75.17258
-208.0951,258.5903,-68.49111
175.984,276.5893,-75.10866
-208.0943,258.5712,-68.49436
175.9508,276.555,-75.09972
-208.1101,258.569,-68.51015
175.9483,276.5274,-75.06927
-208.1081,258.5294,-68.53634
175.9707,276.5934,-75.07838
-208.0732,258.4452,-68.49857
175.9543,276.608,-75.00119
-208.0891,258.4464,-68.50809
175.8952,276.5562,-74.90245
-208.0916,258.4614,-68.49315
175.8638,276.5001,-74.79774
-207.9935,258.4099,-68.43311
175.6646,276.3235,-74.62888
-207.8757,258.4926,-68.30603
175.4078,276.1311,-74.34565
-207.7803,258.5808,-68.22796
175.2501,276.0362,-74.21929
-207.7863,258.8567,-68.218
175.0664,275.955,-74.08798
-207.6801,258.9667,-68.14944
174.8188,275.8304,-73.9141
-207.3938,258.9986,-68.15492
174.657,275.9591,-73.84259
-206.9663,258.8325,-68.18192
174.5326,276.1946,-73.81744
-206.427,258.545,-68.17397
174.3125,276.7285,-73.84383
-206.0574,258.3,-68.16601
174.2617,277.2098,-73.93244
-205.6284,257.9592,-68.12571
174.2304,277.7214,-74.00987
-204.5653,257.0798,-68.04861
173.7451,278.3574,-73.82571
-204.0318,256.562,-67.67401
172.8691,278.2188,-72.53862
-203.6925,256.3105,-67.30566
172.1199,277.506,-70.80022
-203.0504,255.7967,-66.80683
171.6342,277.2622,-68.52813
-202.3562,255.3925,-66.69592
170.6544,276.4026,-65.48058
-202.1523,255.3661,-66.53639
170.1205,275.7342,-63.68689
-202.112,255.5381,-66.23061
169.8498,274.9297,-61.89745
-202.4414,256.7941,-65.53207
169.4325,272.2025,-56.99799
-202.7676,258.1531,-64.95518
169.6647,271.6515,-54.21704
-203.691,260.986,-63.46857
170.4182,272.3549,-50.92741
-204.2924,263.0681,-62.42537
170.8049,272.6951,-49.11209
-205.139,265.2325,-61.30719
171.0144,272.6848,-47.46217
-206.1643,267.7836,-60.69061
171.1428,272.1841,-45.89989
-207.009,270.1036,-59.79368
171.4219,271.9133,-44.65905
-207.5856,271.2605,-59.39722
171.6643,271.9046,-44.17951
-208.565,273.2809,-58.50391
171.9569,271.9922,-43.28052
-208.892,273.991,-58.01755
172.2334,272.3675,-42.88129
-208.652,274.9312,-56.75106
173.0863,273.8952,-41.83081
-207.2673,273.387,-55.49097
173.4006,274.3503,-41.17255
-206.1408,271.9004,-54.18411
173.3617,274.5081,-40.44467
-205.211,270.5656,-52.97626
