X,Y,Z
-112.751,276.802,3.311803
-114.2634,279.1515,5.73641
-114.5291,279.7421,6.091938
-114.8472,280.5398,6.478559
-115.6553,282.6537,7.43098
-115.8472,283.9824,8.595437
-115.805,285.3414,9.62629
-115.8801,287.6242,9.939008
-115.6127,289.9308,9.589498
-114.9663,291.6554,9.038692
-115.3798,292.8865,9.666329
-115.8817,293.1348,10.45923
-116.0712,293.1521,10.74874
-116.6942,293.7188,11.36793
-117.2899,294.4236,11.91933
-119.5036,295.4289,12.9573
-120.2776,295.3377,13.51218
-121.3874,294.3213,14.62677
-122.0618,293.3243,15.47958
-122.3437,292.3231,16.30638
-122.3394,290.9212,17.008
-122.5578,290.2259,17.61413
-122.9558,289.5604,18.33524
-123.7179,289.0797,19.19839
-124.6279,288.8903,19.91005
-125.6692,288.9676,20.50604
-126.6914,289.0207,20.9386
-127.7156,289.0363,21.11379
-128.1642,288.9315,21.11342
-128.9145,288.4844,20.96783
-129.4179,287.8382,20.56538
-129.6637,287.0965,20.04958
-130.0766,286.5677,19.30762
-130.3114,286.4975,19.16514
-130.5013,286.5118,19.23997
-130.6866,286.5349,19.52765
-130.7363,286.6314,19.86128
-130.7336,286.6986,20.0043
-130.7392,286.8475,20.17854
-130.727,287.1499,20.42408
-130.5827,287.4636,20.46919
-130.3885,287.573,20.08318
-130.0531,287.4464,19.3501
-129.6202,287.1242,18.21678
-129.0378,286.7212,16.5324
-128.3363,285.9666,14.4359
-127.4486,284.8376,11.8684
-126.4456,283.6499,8.925965
-125.466,282.9588,5.696776
-124.9596,282.6617,3.918417
-124.0944,282.3624,0.4963627
-123.304,281.9765,-3.159826
-122.9107,281.8987,-6.521175
-122.6,281.5902,-9.700165
-122.3583,281.5901,-12.84951
-122.1217,281.3398,-14.31364
-121.7866,280.942,-16.87277
-121.4042,280.7492,-20.11672
-121.0441,280.3127,-21.77908
-120.8967,280.5382,-22.71549
-120.4531,280.8375,-24.73025
-120.2096,280.9541,-25.58632
-119.9227,281.2713,-26.37232
-120.2058,283.0558,-26.99071
-120.9551,286.25,-27.4853
-121.3061,288.8619,-27.3249
-121.3287,291.088,-27.22899
-120.2702,292.9966,-28.39902
-118.1371,294.2611,-30.6751
-116.678,294.3694,-31.62054
-111.9547,294.96,-32.64349
-111.0952,294.9527,-31.89237
-109.8847,294.8034,-30.70064
-108.8978,295.3609,-30.37353
-108.0828,295.8622,-30.43672
-107.8033,296.2923,-30.65719
-107.2301,296.6461,-31.32143
-106.7744,297.0201,-32.36239
-104.7392,298.439,-36.98452
-103.3117,298.4862,-40.42524
-102.3879,296.9744,-43.65342
-101.1719,294.2686,-47.33638
-99.9051,290.3616,-50.26397
-97.24245,286.6072,-54.40082
-90.12643,280.3008,-63.75856
-87.16032,278.2661,-67.72977
-81.14303,274.1068,-76.44011
-76.48493,268.8671,-84.55971
-72.36282,263.0201,-93.59188
-70.54497,260.1195,-98.55499
-66.78625,253.887,-109.4391
-63.03107,247.797,-121.6259
-59.44431,241.2104,-133.9457
-56.02834,232.4746,-143.3788
-52.88087,225.0919,-150.6296
-51.04832,218.9916,-157.1305
-49.31827,213.1162,-162.9709
-48.78182,210.0031,-168.4885
-48.42787,206.8839,-171.2673
-48.62901,204.5395,-174.2363
-48.9387,204.478,-175.3412
-49.38257,205.3697,-176.3439
-49.68797,206.0744,-176.8147
-50.51785,207.5292,-177.2643
-51.69764,209.4928,-177.6946
-52.70002,210.7547,-177.1039
-53.56389,212.6008,-176.8428
-54.06684,213.6255,-175.7216
-54.51772,214.755,-175.1746
-57.31487,221.3234,-173.7265
-59.06387,227.1898,-170.4115
-59.11055,229.8841,-169.9197
-59.66693,234.8578,-166.1672
