X,Y,Z
58.96691,211.9955,187.892
64.81876,216.947,194.6091
66.56458,216.8459,195.9886
67.24221,216.6155,196.5528
68.12954,215.8838,197.0027
68.7933,214.5028,196.7263
69.48134,213.43,196.0111
70.22537,212.3068,195.1768
70.64651,212.0728,194.8297
72.01096,210.5205,192.9233
72.07862,209.0679,191.3965
71.79974,207.2284,189.5705
71.78939,206.5396,187.3264
71.96797,206.348,185.9044
72.3989,206.7742,185.522
73.19592,207.1128,185.2925
71.09071,205.1874,183.9536
69.70512,203.4044,179.717
70.4424,196.2254,182.5882
64.25308,185.9392,190.3487
63.78098,181.2287,195.5864
63.34289,177.5891,200.2123
62.18485,171.9743,210.9105
60.80192,172.1725,221.0167
61.76806,176.3366,223.4966
66.72218,189.4792,225.5488
74.3874,194.2278,241.6574
78.72496,200.2987,251.3666
83.69168,203.5261,256.8531
