X,Y,Z
-44.32104,192.1688,26.0404
-45.22297,194.4609,25.48302
-47.45938,198.375,24.78417
-49.64769,201.9772,25.33809
-50.79211,204.233,26.08125
-53.21972,209.4533,27.87091
-55.44215,213.6469,29.9232
-56.87421,217.1662,31.73738
-58.16659,219.8817,34.22081
-59.52585,222.2281,37.32306
-61.37825,225.3077,40.98402
-63.42564,229.0538,45.44817
-65.03851,233.6394,50.60158
-67.5428,240.3891,56.79707
-69.6261,245.3639,62.5631
-69.92504,246.0807,65.3199
-70.26302,247.5304,71.11622
-56.03796,252.6068,86.59866
-54.09036,248.7854,88.15419
-52.3201,246.4389,90.86299
-50.92139,249.3973,93.75321
-48.98149,253.3738,95.72928
-47.84746,254.6954,95.95607
-45.19381,257.6644,95.77843
-42.40835,258.1042,93.38715
-40.10421,257.9968,89.65749
-37.28963,257.3247,82.65545
-35.94648,256.8515,77.57242
-34.92666,256.2519,71.96548
-34.14557,255.5629,66.03091
-33.90707,255.3261,63.15198
-33.94431,255.745,57.31057
-34.52042,255.7953,50.89761
-35.41197,256.2486,44.41336
-36.65577,257.0568,37.86137
-38.07593,259.3783,31.4621
-39.53445,262.5135,25.15303
-41.11526,265.2813,18.58475
-43.32968,269.5449,8.865683
-44.77553,272.5996,3.242781
-45.60548,274.6278,0.6222718
-47.96001,278.9102,-6.130405
-48.79267,279.7379,-8.052293
-50.92019,283.4016,-10.50681
-53.68667,285.9633,-11.36111
-59.40835,289.4945,-9.800419
-61.89718,290.0992,-8.032034
-67.964,291.0773,-3.310845
-74.68963,290.9181,3.779918
-78.37837,290.3647,7.503114
-90.50184,287.2014,20.18083
-99.15039,285.497,29.88264
-108.3048,283.0964,39.09765
-116.8649,280.1688,48.09023
-124.7288,276.8622,56.68594
-131.254,273.1454,63.51979
-136.4609,269.8427,68.56889
-139.6144,267.1957,72.51647
-140.6185,265.5539,74.7114
-140.0771,264.5956,75.36504
-139.2904,264.1726,75.62729
-136.8942,264.6364,76.1382
-133.4431,265.1816,75.76127
-129.4817,265.1491,74.19254
-123.4791,265.2313,70.16579
-119.4649,265.1651,66.93027
-117.6939,265.4908,65.31515
-112.1005,266.7314,60.58068
-108.6589,267.5315,57.23631
-104.943,267.3398,53.94875
-101.6876,267.1663,50.41757
-98.59637,267.1122,47.17078
-97.07733,267.1066,45.81567
-94.23335,266.6728,42.93032
-91.67717,266.6912,40.59422
-88.69701,266.318,39.13527
-85.19617,264.9363,38.64039
-81.62038,263.4185,39.20419
-77.55219,260.6429,40.64963
-73.42889,255.4719,42.00387
-68.93532,247.6553,44.00138
-64.34325,238.4435,46.84975
-59.04677,226.9566,50.351
-53.40997,212.6003,53.16958
-47.65343,196.2657,56.58815
-42.57497,179.5158,59.71282
-37.15556,160.0792,61.98219
-34.96962,150.4621,63.08893
-30.79039,133.2675,64.91416
-26.43344,117.3367,66.81331
-24.43184,100.19,65.04615
-20.93919,81.8243,59.93442
-11.36559,67.01479,66.29382
-6.766357,59.7973,76.85426
-9.23624,58.32304,69.09641
