X,Y,Z
195.8839,253.2462,128.3212
200.7166,249.2573,131.122
202.6997,247.6912,132.2153
206.6249,244.504,133.6802
211.1769,241.4976,135.6113
216.1053,239.1386,137.6949
218.8582,238.3731,139.0296
223.6526,236.2603,141.3381
227.7791,233.633,143.4
229.7036,232.4663,144.3159
233.2187,230.5002,146.1641
234.4981,229.5189,146.8226
235.7035,228.663,147.5239
237.477,227.5221,148.7629
238.1943,227.2303,149.2881
238.9621,226.9035,149.9195
239.086,226.7155,150.039
238.5945,226.2184,150.0403
238.4545,226.1907,150.0592
238.2493,226.0404,149.9791
237.8905,225.8664,149.6854
237.7891,225.8359,149.3745
237.5883,225.7391,148.9246
237.3982,225.6502,147.8955
237.2017,225.5713,147.2514
236.8828,225.3481,146.762
236.3863,224.9433,146.3085
235.7742,224.5542,145.8344
235.3015,224.2181,145.5831
234.9432,223.9746,145.3839
234.9432,223.9746,145.3839
234.6665,223.6883,145.2524
234.3395,223.248,144.9983
234.1472,222.6572,144.6251
234.0632,222.0402,144.1768
234.2384,221.6802,143.8937
234.2384,221.6802,143.8937
234.4398,221.3298,143.5948
234.9695,221.1543,143.4558
235.3572,221.0171,143.3085
235.706,220.7392,143.2554
235.706,220.7392,143.2554
235.8226,220.3122,143.1438
235.7534,219.9732,142.9624
235.7715,219.6744,142.8926
235.7715,219.6744,142.8926
235.7557,219.3527,142.6504
235.6824,218.8727,142.2455
235.9352,218.2109,141.4346
236.332,217.1301,140.0955
236.5795,215.5909,137.905
236.5795,215.5909,137.905
236.4022,213.9937,134.3182
235.0658,211.5895,129.0577
232.7753,208.5008,122.3601
229.7862,204.4962,114.7658
225.5453,199.226,105.6134
219.9935,193.2922,95.3669
205.7165,179.324,74.3699
175.2781,150.0932,41.52567
175.2781,150.0932,41.52567
138.6524,108.7681,-8.853208
132.015,99.798,-19.73292
112.773,82.21159,-39.57902
103.8351,72.37404,-53.51731
100.0609,63.63813,-80.6031
100.3123,62.93308,-89.65412
97.8355,64.5086,-105.6907
93.62313,62.62763,-101.9527
85.69096,56.00948,-87.62463
73.19922,49.15902,-82.97044
-194.9157,192.5971,197.6197
-194.9157,192.5971,197.6197
-199.4263,192.4911,202.1697
-200.6899,192.5067,203.4349
-203.2425,191.9197,205.6405
-205.1828,191.0574,206.9584
-207.0772,190.1318,208.2645
-208.1743,189.7865,208.9947
-209.6071,189.1002,209.9271
-209.6071,189.1002,209.9271
-211.0854,188.7598,210.7434
-211.7092,187.8569,210.615
-212.4398,187.5926,210.8184
-213.3211,187.9776,211.415
