X,Y,Z
177.0792,181.2189,75.036
187.6514,204.4644,89.15152
190.4496,208.2676,92.29568
-155.1095,125.8354,92.36196
-146.589,123.7668,87.90482
108.6525,136.9289,44.23692
-145.0177,124.9479,87.84848
103.0049,132.5932,41.59875
-143.4722,127.9218,88.56184
100.2578,133.6179,40.35847
-143.3697,131.5834,89.8672
98.70634,135.8593,40.41807
-143.6099,135.8767,91.25568
96.42421,137.335,40.44873
-143.4109,139.7646,91.83598
93.8093,138.6581,39.85361
-141.966,142.3203,91.74268
91.03023,139.3043,39.27053
-140.2352,144.5651,91.28624
88.63866,140.2319,38.84576
-139.4482,147.2556,91.35831
86.57639,141.1279,38.61959
-138.5817,149.3667,91.31359
83.96129,141.0934,38.10048
-137.8082,151.4394,91.19352
81.39937,141.1156,37.30643
-136.761,152.8026,90.97349
79.07372,141.4153,36.58774
-136.1948,154.174,91.09556
77.29057,142.1417,35.95187
-135.6374,155.3769,90.93769
75.50375,142.2375,35.386
-135.2526,155.6813,90.75116
74.82005,142.463,35.15367
-134.2269,155.8633,90.22131
72.6867,142.6655,34.18369
-133.8984,155.9538,90.10124
71.57371,142.9023,33.64996
-133.8302,155.9947,90.06259
71.28002,143.2258,33.49763
-133.7579,155.9434,89.98051
70.8865,143.7357,33.10915
-133.5825,155.5715,89.72939
70.59786,144.005,32.73822
-133.5362,154.7151,89.2642
70.55595,144.412,32.42634
-133.6306,153.7292,88.69027
70.67149,144.7607,32.17708
-134.0108,152.7378,88.35765
70.86006,144.9487,31.97777
-134.047,151.1875,87.9634
71.21103,145.1221,31.76273
-134.2426,149.7264,87.64557
71.71918,145.2576,31.50312
-134.4758,148.4791,87.34656
72.24615,145.3116,31.12731
-134.9285,147.3708,87.23448
72.91323,145.3684,30.68971
-134.9319,145.7471,86.83968
73.71698,145.4607,30.23693
-135.2195,144.6333,86.61104
74.52949,145.2462,29.81339
-135.4371,143.5671,86.27785
75.45609,145.0722,29.43041
-135.6747,142.7954,85.91986
76.16771,144.6257,28.96435
-135.8056,142.5121,85.76286
76.48646,144.4357,28.65087
-136.066,141.7512,85.33598
77.70345,144.3349,27.73974
-135.9875,140.9224,84.95741
78.95466,144.2069,26.82748
-135.9595,140.4454,84.81119
79.7178,144.0721,26.31938
-136.1133,140.213,84.78592
80.42022,143.9913,25.91435
-136.1861,140.1241,84.78772
80.72968,143.9137,25.7159
-136.1088,139.8416,84.65025
81.31129,143.7969,25.30555
-135.9052,139.4587,84.30319
81.87467,143.7594,24.88382
-135.5175,138.9298,83.81117
82.22046,143.2944,24.51241
-135.1691,138.5477,83.35713
82.54048,142.8394,24.25041
-134.919,138.3265,83.04741
82.77351,142.4178,24.03578
-134.7185,138.1887,82.82317
82.93069,142.089,23.85834
-134.3533,138.03,82.5739
83.08574,141.9508,23.71583
-133.9958,137.9368,82.4151
83.22607,141.9176,23.58073
-133.5722,137.8439,82.26803
83.39436,142.0123,23.50304
-133.1901,137.8708,82.17347
83.48041,142.058,23.42345
-132.8114,137.866,82.06071
83.58276,142.1659,23.35647
-132.4625,137.8641,81.93527
83.64953,142.3063,23.31898
-132.0823,137.804,81.8095
83.746,142.5033,23.32172
-131.7543,137.7598,81.63566
83.82333,142.7462,23.33339
-131.5996,137.7195,81.5671
83.8829,143.0087,23.37416
-131.5415,137.7101,81.51061
83.8921,143.1197,23.41205
-131.617,137.7751,81.52856
83.9651,143.4488,23.52721
-131.6147,137.7386,81.54675
84.03827,143.6285,23.58769
-131.7285,137.7085,81.58474
84.12962,143.76,23.67191
-131.8217,137.5594,81.5931
84.23656,143.8709,23.73024
-131.9663,137.3733,81.62803
84.39884,143.9828,23.80681
-132.1341,137.1275,81.64977
84.6438,144.1093,23.78227
-132.3651,136.8436,81.63066
84.97947,144.1725,23.70004
-132.5604,136.5414,81.53362
85.38299,144.1904,23.4683
-132.633,136.3905,81.47127
85.66368,144.2953,23.41916
-132.6562,135.6081,81.01455
86.68343,144.3524,22.7767
-132.5601,135.1763,80.69913
87.17552,144.2886,22.54461
-132.3331,134.6078,80.29367
87.59065,144.0773,22.30675
-131.8843,133.8353,79.6823
87.90833,143.7744,22.09439
-131.4933,133.1258,79.05985
88.15377,143.4353,21.93282
-131.2738,132.4761,78.41396
88.30767,143.131,21.79696
-131.08,131.7907,77.4968
88.46876,142.8849,21.66316
-130.8198,130.9758,76.18698
88.58802,142.6859,21.54316
-130.4218,129.9136,74.57005
88.666,142.4584,21.48859
-129.6332,128.1411,72.22684
88.66998,142.2067,21.42453
-128.5682,125.6886,69.19794
88.59988,141.8919,21.36621
-127.6452,122.921,65.46583
88.51857,141.572,21.31948
-126.4537,118.9044,60.6945
88.39452,141.2625,21.28123
-125.8761,116.4958,58.35093
88.31827,141.0895,21.26779
-124.1352,111.2218,52.33543
88.1449,140.7636,21.25696
-121.4553,104.9673,45.23249
87.97197,140.4963,21.26919
-119.5754,101.259,41.65197
87.88891,140.3567,21.29428
-115.6673,91.73917,32.92745
87.52114,139.9217,21.32215
-109.3897,79.46609,22.73321
87.22956,139.5833,21.36755
-93.27042,64.16423,12.92072
87.05298,139.3835,21.45118
-80.55137,52.68073,15.41724
86.96276,139.2659,21.62321
-79.39913,48.05399,22.5106
86.94804,139.2136,21.74046
-71.50053,46.91494,28.70006
86.99918,139.2336,21.82408
87.02953,139.244,21.84476
87.07967,139.1823,21.9555
87.23154,139.0885,22.06227
87.4006,138.9739,22.11339
87.62088,138.8647,22.08744
87.83591,138.7262,22.01195
88.07597,138.5227,21.91545
88.21973,138.4145,21.86026
88.60667,137.9008,21.72418
88.89452,136.9776,21.62331
89.02692,136.2243,21.64867
88.98557,135.3759,21.62544
88.98226,134.9809,21.61877
88.99142,134.2293,21.68417
89.07651,133.5389,21.76411
89.4061,133.0368,21.86222
90.04098,132.7687,21.96954
90.3733,132.641,21.98898
91.28352,132.5177,21.92322
93.08215,132.4755,21.81091
94.69424,132.6169,21.77843
96.50358,132.9282,21.75811
98.57903,133.3669,21.92077
100.6931,133.9044,22.08358
103.2333,134.6218,22.49869
105.6376,134.9872,22.83432
109.7881,135.2421,23.91366
112.6384,135.2979,24.79157
115.5374,135.3092,25.67887
118.0947,135.0788,26.16736
119.4971,134.9661,26.51376
121.7876,134.3784,27.02491
123.657,133.5355,27.46249
125.0519,132.8651,28.04244
125.4908,132.5646,28.24768
125.9206,132.1394,28.41124
125.7342,131.5349,28.67429
125.3704,131.384,28.92402
125.0865,131.9789,29.27008
124.6876,132.5262,29.37483
123.281,134.8101,29.29611
121.5864,136.8035,28.97637
120.4869,137.9348,28.72624
119.1733,139.4406,28.15804
115.3236,148.1503,25.71071
114.2818,154.8532,23.94162
114.0873,163.0754,21.98486
113.8471,170.7869,20.01714
113.0128,178.2998,17.34799
112.1941,181.666,15.83302
110.228,188.0119,12.6223
107.7669,194.345,9.073736
104.5671,200.4386,5.103955
101.9965,206.178,1.539919
99.10714,211.5984,-2.173631
96.22133,216.1294,-5.560613
92.94981,220.2159,-9.577434
90.50703,224.141,-13.02011
87.48835,227.3643,-16.58035
84.86519,230.5131,-20.13457
82.46281,233.9559,-23.85567
80.37611,237.2923,-27.10891
78.948,238.3595,-28.80363
76.21211,240.7791,-32.0444
73.47569,242.7179,-34.89272
70.6703,244.4245,-37.52786
68.545,247.3005,-39.81747
65.97398,249.4853,-42.78424
63.23643,250.327,-45.97357
61.79018,251.0763,-47.96814
59.49264,252.1535,-51.50781
58.46014,252.9415,-53.66963
58.99105,252.2147,-53.11634
60.03416,251.4393,-52.18913
60.66373,250.3702,-51.91945
60.09876,248.7405,-52.39732
59.94154,247.9567,-52.81701
60.58362,248.7217,-53.34013
60.80797,248.9652,-53.73791
61.05873,248.8582,-54.62198
61.23037,247.9214,-55.71483
62.39254,248.2471,-56.28875
63.18723,247.8967,-56.36395
64.15649,247.4343,-56.30862
65.25394,245.8654,-55.66888
65.8293,245.1111,-55.28752
67.90106,244.7315,-54.35873
69.07698,241.9368,-53.42322
71.84955,241.6494,-52.0711
73.83813,243.7256,-51.89127
75.23946,243.3651,-51.75949
76.5119,241.8326,-50.98307
78.3526,242.6201,-50.70142
79.83037,241.6322,-49.73046
81.39262,241.3596,-48.55821
81.71065,240.7107,-48.02435
82.93005,240.0162,-47.31949
84.76481,240.0465,-47.15739
86.19221,239.16,-45.94648
86.74445,238.6508,-45.41833
87.75675,240.2901,-44.87942
88.52307,241.7651,-44.33531
89.40173,241.6017,-43.64575
89.80182,239.5981,-42.745
90.10625,239.4471,-42.0835
90.75981,241.9742,-41.32486
91.11441,242.1005,-40.90123
91.13607,241.1539,-40.56837
91.31432,240.5491,-40.42264
91.37823,240.2024,-40.31059
91.66288,240.4381,-40.20041
91.6297,241.2911,-40.28543
91.31305,241.1443,-40.80313
91.10371,242.2744,-41.82507
90.11589,249.5624,-46.2067
88.83186,253.373,-51.14761
87.94404,255.781,-56.44682
88.27023,255.8457,-60.82602
88.69602,254.8914,-62.36684
89.05289,246.7942,-62.45522
89.07277,243.4987,-62.28883
89.27814,243.4689,-62.41019
89.86034,243.2468,-61.88779
90.42401,242.5205,-59.86011
90.56521,242.4178,-58.0286
90.36768,242.3302,-55.84409
90.31461,242.2908,-54.55098
90.43385,242.5817,-51.93404
90.91022,243.2695,-47.74353
91.46757,244.0166,-44.89407
92.02667,244.7946,-41.94511
92.82499,245.4665,-38.71895
93.56074,246.6537,-35.61655
94.35449,247.8305,-32.41013
95.25311,249.1013,-29.04518
96.29095,249.6726,-25.3116
97.41845,250.7286,-21.82572
98.66434,252.3691,-18.38418
99.85246,254.0851,-14.89356
100.6152,255.3081,-11.43982
101.4757,256.5616,-8.009666
102.6474,258.6652,-4.596454
103.2223,259.5898,-2.781415
104.0713,260.7045,0.899478
104.9799,262.1527,4.332114
105.7291,262.832,8.047622
106.7405,263.1434,11.69891
107.193,263.3046,13.33835
109.1327,264.4016,16.45896
110.7261,265.5151,16.7752
112.332,266.5143,18.04684
114.0118,267.4356,21.06166
115.6342,267.9916,23.83681
116.8612,268.1685,26.2157
117.9165,268.0529,28.43361
118.7165,267.6344,30.25738
119.3533,267.1024,31.68014
119.6734,266.4262,32.72598
119.7973,265.3479,33.51396
119.8216,264.2495,34.02731
119.5658,263.0368,34.32985
119.4234,262.1029,34.54873
119.2712,261.6512,34.59603
