X,Y,Z
-154.3033,228.7749,-61.03517
81.12011,246.6018,-29.77057
-157.0665,252.6099,-64.57305
79.53403,246.9839,-36.14168
-156.2611,262.9886,-67.03737
78.94366,248.0139,-38.05254
-156.2683,266.9131,-68.21838
78.74824,248.5047,-38.58618
-154.5363,273.5922,-70.38996
78.25117,249.711,-39.92255
-151.4195,276.8513,-71.51643
77.9174,251.6701,-41.51333
-148.699,280.9039,-73.29565
77.47517,253.8054,-42.25563
-146.3392,285.0413,-75.33718
76.80125,255.7588,-42.52711
-143.7435,290.1216,-77.60892
76.54137,257.5573,-41.62774
-141.2379,294.0176,-79.88238
76.54869,259.8286,-40.82961
-138.3202,296.985,-81.44108
76.58049,262.5956,-39.91135
-136.007,298.4101,-81.90261
77.01959,265.119,-39.5382
-134.4378,298.6975,-82.2025
77.11253,266.2664,-39.50482
-130.5868,301.3345,-84.34276
77.23488,269.2476,-40.28259
-129.3759,302.0231,-84.81187
77.24548,269.9449,-40.69422
-127.3144,303.7714,-85.67649
77.37092,271.1587,-41.66145
-125.2322,305.2541,-86.30625
77.73794,272.3316,-42.79646
-123.5362,306.1888,-86.0476
78.36382,273.3205,-43.75243
-122.857,306.6752,-85.78228
78.80221,273.8576,-44.2055
-121.8677,307.4586,-85.05991
79.68282,274.6458,-44.63723
-121.317,308.359,-84.0238
81.04387,275.7126,-44.64194
-121.124,308.5738,-83.35671
81.80519,276.2019,-44.34683
-120.9081,308.5664,-82.49614
82.6671,276.7977,-43.92361
-120.5829,308.5316,-80.63038
84.32801,278.0104,-42.51401
-120.583,308.6454,-79.53357
85.00629,278.2084,-41.42119
-120.58,308.4044,-78.53754
85.80589,278.6944,-40.1942
-120.961,308.3325,-76.51453
87.38499,279.6591,-37.44367
-121.0742,308.0753,-75.60386
88.20907,280.4079,-36.24051
-121.3832,308.0699,-74.7317
88.92431,280.8221,-34.91087
-121.8176,308.2715,-73.93498
89.55512,281.2343,-33.70607
-121.9128,308.1574,-73.19887
90.00732,281.6061,-32.52505
-121.7409,307.9118,-72.67502
90.11558,281.43,-31.44005
-121.594,307.607,-72.01669
90.16175,281.3728,-30.34006
-121.7103,307.8672,-71.45387
90.25249,281.761,-29.51499
-121.3787,308.427,-71.25516
90.32716,282.5663,-28.82865
-120.8553,310.0928,-70.08035
89.99299,284.1725,-27.57217
-120.6325,311.2015,-68.5724
89.71082,285.2353,-26.93575
-121.1087,315.1529,-67.53476
89.77409,286.8348,-26.17411
-121.7107,317.5918,-63.7771
90.21704,289.4448,-25.06433
-122.7614,317.7141,-59.10563
90.20351,291.8344,-23.37496
-124.8988,317.0114,-54.16442
89.72391,295.7624,-21.45823
-132.5437,305.7775,-50.61349
90.01155,303.0884,-16.61645
-132.1361,301.8412,-47.65014
90.60903,305.7386,-13.45157
-133.6045,303.166,-46.54358
91.83009,308.453,-9.851501
-135.218,306.669,-45.30415
93.48395,311.3451,-2.401382
-135.6107,308.6032,-45.04946
93.78221,311.0096,1.202922
-136.479,311.7528,-44.14336
93.83165,309.1458,9.630935
-137.4818,314.4537,-42.80167
94.10493,311.19,16.55563
-137.594,315.5068,-42.15778
94.10954,312.628,19.21742
-137.8044,316.9758,-41.25131
93.09,314.5936,22.98401
-139.2724,319.8135,-39.84314
92.12653,317.341,26.32815
-140.6234,322.9276,-39.27715
91.32441,319.3934,29.35817
-141.1138,324.5254,-39.07224
91.03778,320.4421,30.89317
-142.7492,328.0827,-38.22653
91.17805,322.7375,33.97337
-143.9109,330.5238,-37.14265
91.548,324.9764,36.68908
-143.7487,331.3799,-36.61085
91.34251,326.6957,38.98034
-143.5233,331.3183,-36.40558
91.07716,327.9412,39.67529
-143.21,331.5547,-35.82824
90.59299,329.6235,40.88183
-143.3016,332.8334,-35.21376
90.8758,329.843,43.0804
-143.1515,333.054,-34.67807
91.06504,329.5655,44.28751
-142.1138,332.1824,-33.95551
91.40506,329.4759,45.76514
-141.0542,330.8388,-33.76921
91.38844,329.1607,46.20082
-140.437,329.7455,-33.54551
91.04169,328.9111,46.24271
-139.2162,327.267,-33.16656
90.54352,328.3087,46.13715
-138.6192,326.0014,-33.19773
90.58061,327.5514,46.55539
-138.247,324.735,-33.39908
90.68919,326.8926,46.90998
-137.3427,320.2812,-33.77037
91.05209,324.5497,47.58628
-137.2089,317.9813,-33.6867
91.09097,323.4947,47.59254
-137.4986,315.4809,-33.26511
91.43012,322.0797,48.29013
-137.549,312.7708,-32.87166
91.91965,320.5316,49.18655
-138.2228,311.4341,-32.53195
92.30157,318.7473,50.03234
-138.935,308.8893,-31.70436
93.00651,315.8472,51.62319
-139.5054,307.8457,-31.40797
93.1313,314.6747,52.24934
-139.8527,306.7469,-31.2332
93.3102,313.9795,52.72696
-140.3098,305.5723,-31.13878
93.46272,313.1029,53.23494
-140.3098,305.5723,-31.13878
93.46272,313.1029,53.23494
-141.1477,304.0847,-31.38564
93.33303,312.0472,53.63345
-140.9459,301.9077,-31.93905
92.46751,312.9405,52.89193
-140.7167,300.6163,-32.61386
91.81377,314.4804,52.37278
-139.9755,298.7216,-33.41396
90.60339,316.6089,51.20381
-139.6803,297.5919,-33.68808
89.05846,320.834,48.3251
-139.4598,297.9612,-33.88132
88.47463,324.5166,44.20354
-139.2757,300.9432,-33.27317
90.5514,322.9842,34.58148
-138.8152,301.9478,-33.36943
91.3886,317.6119,32.04509
-138.8888,305.6201,-34.65826
92.49379,313.7397,31.15912
-138.1135,307.5745,-37.73146
94.63374,309.0954,30.59318
-137.1491,307.0726,-39.26361
95.20069,307.8276,30.0387
-135.1184,301.9276,-41.28659
96.36504,307.4605,29.1132
-134.1013,298.6736,-41.75845
96.96605,307.7348,28.73764
-132.9803,295.232,-42.94453
97.6014,307.6152,27.81899
-132.7853,293.6653,-43.31544
97.82941,307.4246,27.34332
-132.4163,290.9638,-44.41571
98.43235,307.2534,26.73971
-132.0773,290.0076,-45.09202
98.78739,307.0419,26.6066
