X,Y,Z
-185.062,279.1182,-35.98204
-184.9995,279.0248,-36.18758
-184.7516,278.7687,-36.41027
-184.3574,278.5006,-36.65194
-184.0906,278.3828,-36.76759
-183.3051,278.2943,-36.95125
-182.467,278.2423,-37.01506
-181.5119,278.4112,-37.0156
-180.5858,278.9354,-36.99129
-179.661,279.8083,-36.81884
-178.5411,280.6356,-36.47684
-177.5508,281.3358,-35.64596
-177.2333,281.8863,-35.20018
-176.6148,282.8882,-34.249
-175.3442,282.7322,-33.03372
-173.9579,282.1578,-32.00156
-173.5181,283.3549,-31.38489
-172.8517,284.5459,-30.96728
-172.1531,285.8737,-30.93082
-171.5247,287.0654,-30.78035
-170.711,288.2548,-31.20912
-170.2361,289.8837,-31.47148
-169.9438,291.6344,-32.02228
-169.9391,293.1658,-33.10538
-170.2457,294.2499,-34.07536
-170.4699,295.1161,-35.66222
-171.049,295.4573,-37.31835
-171.3341,295.5983,-38.4267
-172.0467,295.2888,-40.83019
-172.7517,294.8185,-44.15146
-173.3396,292.9671,-47.88951
-174.6414,290.5757,-52.15656
-176.08,286.7323,-56.79859
-178.5445,282.5028,-61.67996
-181.559,278.2709,-67.14582
-184.6973,273.6815,-72.45011
-189.2507,270.6467,-78.13227
-191.5366,269.2687,-81.0687
-196.3116,262.8869,-90.217
-204.6535,255.3474,-96.3643
-210.2599,252.1615,-103.1962
135.976,284.7104,-107.5936
-212.5845,251.4376,-107.3528
136.3636,287.9806,-111.1837
-217.9529,250.4826,-114.7044
136.186,287.7744,-116.6765
-223.2048,248.8933,-122.6836
135.6422,285.6872,-121.1179
-227.0074,244.5554,-131.0183
134.6419,283.1751,-124.7076
-230.2813,241.2767,-138.3141
133.6149,280.9832,-127.6557
-232.6831,236.8289,-143.1353
133.099,279.4104,-130.0187
-237.6961,233.8101,-147.6175
132.9073,277.9065,-131.9946
-242.2605,231.6453,-152.2635
133.2764,276.9709,-133.8689
-246.4714,229.7513,-156.7776
133.8194,276.5154,-135.5605
-251.0118,229.8156,-160.7243
134.2874,276.4902,-137.2281
-255.4642,229.6485,-165.9176
134.0021,276.8002,-138.7725
-260.1149,229.8954,-172.0069
133.7058,276.5659,-140.0387
-264.3499,229.6073,-177.9435
132.7611,275.6595,-140.9525
-267.1442,228.3044,-182.6457
131.9893,275.9789,-142.7051
-269.0993,226.4889,-186.4737
131.032,275.8911,-144.4549
-269.7128,225.0453,-188.8129
130.3641,275.8165,-145.3833
-270.9879,224.2534,-190.824
129.5194,275.4797,-146.2098
-273.5751,224.2133,-196.0625
128.3591,274.9536,-147.5591
-278.8088,225.9112,-203.0955
125.931,274.398,-150.1075
-282.0617,227.3095,-207.2204
124.159,274.1344,-152.0678
-284.4272,229.1711,-210.3953
121.9991,273.6237,-154.0916
-286.5154,230.9006,-212.4567
119.6825,272.9533,-155.9919
-287.1426,233.607,-214.1933
117.3026,272.4001,-157.9348
-289.6913,237.5923,-216.1542
115.0003,270.8756,-159.1908
-291.2125,241.6566,-219.4251
113.021,270.6611,-161.0335
-292.8678,246.4519,-220.9283
110.9982,272.0948,-163.1221
-292.8678,246.4519,-220.9283
110.9982,272.0948,-163.1221
-296.3764,252.2381,-222.7592
109.1014,275.067,-165.5654
-292.1606,255.3696,-222.9729
105.7551,277.5251,-166.9043
-279.6902,254.097,-214.0916
101.3678,279.4557,-166.6744
-271.7749,254.2725,-205.7139
99.5827,282.2426,-164.1427
-263.0558,256.9674,-197.9413
98.7595,284.7088,-160.4756
-259.9073,258.268,-193.8536
98.47796,286.1058,-159.1192
-251.5597,260.1908,-186.4592
97.77083,288.579,-156.2661
-243.8626,264.5996,-179.3709
97.53842,291.0453,-153.4906
-237.9882,272.2666,-174.3099
97.82925,293.1486,-150.6169
-228.209,280.0608,-167.5434
98.21012,295.2337,-148.054
-222.6832,285.2242,-163.922
98.80789,297.0009,-144.977
-218.2726,288.903,-161.038
99.35999,298.1941,-141.5324
-208.7479,309.0188,-142.5932
101.1306,299.7835,-137.4675
-193.8384,311.2183,-124.419
102.5692,301.6356,-133.8696
-193.8384,311.2183,-124.419
102.5692,301.6356,-133.8696
-185.0164,305.7166,-106.3235
105.1554,304.4924,-130.2898
-179.6719,303.3527,-85.40021
108.6753,308.8718,-125.3333
-177.0787,306.0525,-72.97533
114.5378,311.7371,-118.0516
-176.2654,311.7051,-68.26386
118.5613,312.5442,-112.1499
-174.5751,315.9873,-63.97258
122.7374,315.7589,-107.7272
-171.4861,318.0441,-59.87522
127.437,319.3423,-103.2463
-170.7187,320.0421,-58.17676
129.7112,320.912,-100.7672
-168.744,323.1443,-54.39753
133.318,322.6486,-95.29754
-167.2292,326.6214,-50.9766
136.8088,324.492,-89.92595
-165.951,330.2242,-47.6862
140.3216,326.1597,-84.33678
-165.951,330.2242,-47.6862
140.3216,326.1597,-84.33678
-164.3817,332.9428,-44.84984
144.1224,327.7321,-78.9184
-163.0132,334.8147,-42.60757
146.7194,328.3164,-74.24159
-161.2208,337.102,-38.67577
151.5724,329.4102,-66.46451
-161.2435,339.7403,-35.91864
155.8827,331.7841,-61.8773
-161.4846,343.1367,-34.08638
160.5208,334.5787,-56.9566
-161.2707,345.5919,-31.19636
167.9641,336.4848,-49.16021
-161.6479,347.4592,-29.56621
173.3765,338.9118,-44.78582
-162.3288,348.5604,-27.61504
178.3661,341.6501,-41.51888
-163.344,349.9221,-25.78619
183.7959,345.3689,-39.19443
-164.4216,350.7495,-23.95512
189.1048,348.7744,-37.34217
-165.3595,351.4867,-22.97158
192.0145,350.2946,-36.50929
-167.1501,352.9128,-21.14488
198.3504,353.4315,-34.99027
-168.5929,353.5147,-19.67479
205.4956,357.2235,-33.89391
-170.9342,353.4576,-18.14458
212.3635,360.8671,-33.47023
-174.3479,354.0062,-16.90894
219.8705,364.9758,-34.13609
-178.4224,355.2766,-16.38494
227.9345,370.1523,-36.26471
