X,Y,Z
120.001,104.3745,48.82709
120.8846,104.6519,48.8177
121.7235,104.7671,49.01948
123.4001,104.922,49.26187
124.376,104.8856,49.40896
126.1177,105.7992,49.70734
126.877,106.3576,50.06451
127.4089,107.1698,50.73378
127.3647,108.3427,51.07635
127.0937,109.8186,51.55159
126.6788,111.0887,51.88633
125.4163,112.0727,51.95611
124.5472,113.5195,52.23531
123.0236,114.5731,52.40715
122.3438,115.2431,52.26372
120.5394,116.5038,51.74397
118.476,118.8312,51.34969
117.6841,119.3928,51.13251
116.6529,121.2888,50.42015
114.6392,123.0579,48.52858
113.4689,123.6282,46.68956
111.5051,124.4739,42.80909
-250.0933,159.1929,170.3158
110.5505,124.1497,41.21094
-252.6539,161.0693,168.2554
109.1522,123.875,38.16873
-258.3475,164.5184,164.869
107.2293,122.181,34.18965
-267.7502,168.8791,159.4882
105.6803,121.1509,31.69495
-273.6818,171.0787,155.5106
104.2921,120.9038,29.55536
-279.3718,173.5123,151.8127
102.4869,120.3665,27.74503
-283.8221,175.6011,148.0326
100.5063,119.9283,26.28535
-286.1128,176.8919,143.2762
97.91104,118.9612,25.17756
-285.2345,177.9199,136.8749
95.71072,118.2534,24.95785
-280.1493,176.3851,128.7436
94.02722,118.0746,24.9228
-275.9569,175.5358,120.2921
92.42679,118.2213,24.83979
-273.6112,175.6854,113.5557
90.81317,117.8977,24.85137
-271.2065,175.5148,107.9039
89.39213,117.9161,24.83951
-269.0345,175.8016,102.7355
88.6672,118.0233,24.71918
-268.906,176.2885,100.4698
87.59811,119.4704,24.28393
-270.1205,176.974,95.0859
87.28167,121.3178,23.9523
-272.1331,177.6992,91.60704
87.04788,123.6642,23.39504
-274.6824,179.4207,87.18404
86.39507,125.3111,22.39912
-272.7935,176.3935,76.15489
85.47587,126.4694,20.97848
-266.0144,173.2748,67.21031
85.13799,127.9188,19.26412
-256.8616,168.2839,57.88976
85.25317,129.5163,17.2298
-241.7998,159.2649,52.16282
86.0351,131.469,15.331
-227.4935,150.1992,47.75319
86.70551,133.0786,13.45079
-206.9262,137.7231,43.35931
87.85059,135.3816,11.94697
-186.6642,126.2214,38.6353
88.5847,137.2596,10.76169
-137.2464,92.1162,32.24457
89.46746,138.9345,10.05153
-98.84784,67.06071,20.75119
90.25022,140.6734,8.908003
-113.187,70.79935,25.23187
91.5974,142.7106,8.109023
-119.9836,75.61103,28.73399
92.97968,144.7062,7.147697
-116.1705,75.7293,24.30227
94.33666,146.5774,5.936364
-110.8242,72.41266,21.97239
95.65112,148.4463,4.56546
-107.2639,70.3745,19.80923
96.95217,150.4236,2.974508
-105.3017,68.98744,17.87714
97.37818,151.2834,2.045213
-104.3169,68.38879,16.94495
98.8588,153.757,0.3523842
-97.30688,64.95738,13.48561
99.62727,156.6063,-4.901061
-103.3923,63.25884,13.16833
99.67667,157.3091,-6.187078
-101.1531,61.98578,13.32717
99.85239,159.3493,-8.790688
-97.69217,60.05935,14.57742
99.45547,161.5913,-11.58325
-93.28268,56.25493,16.49191
98.82817,162.3225,-12.9102
-93.73663,54.23675,19.02773
97.58042,164.119,-15.2993
-94.24211,52.08039,20.84593
95.59932,168.2652,-18.94882
-100.6631,52.28933,24.05622
94.55875,169.9737,-20.28809
-104.0376,52.49954,23.72119
92.18261,174.2839,-23.2586
-112.4144,52.2001,23.63165
87.39853,180.1384,-28.19592
85.48125,181.7844,-30.42225
81.02019,184.1786,-35.67816
76.41016,184.7305,-42.76381
72.01079,184.0922,-50.9669
68.57598,183.006,-61.1626
63.48813,179.7595,-73.1401
58.20795,176.6236,-86.66734
53.66765,173.1935,-101.0009
48.97009,169.3536,-116.0148
45.61779,164.7324,-128.331
44.39432,162.7815,-138.942
43.4123,161.987,-142.8565
40.96659,159.1913,-147.2468
39.96843,159.1041,-148.9229
37.49032,160.5462,-150.4124
35.8588,161.4521,-150.649
34.21782,161.5936,-149.7764
33.51237,163.0151,-149.3559
33.66503,163.9176,-147.7219
33.98561,164.4154,-146.7327
34.48603,163.9678,-143.4303
35.74117,164.3615,-140.232
37.90933,165.6706,-137.3817
39.68168,166.4977,-133.7003
42.27467,168.3546,-130.2119
46.39782,172.372,-124.5033
50.07196,174.3212,-119.0448
52.4258,175.6971,-116.2781
57.23203,177.523,-109.7896
62.27289,177.6864,-102.3499
67.77934,177.9073,-94.80157
73.66349,178.2894,-87.58772
80.19039,177.9954,-79.89957
86.2034,179.0725,-73.24197
91.41629,178.7276,-65.44749
-99.85717,239.5967,111.4225
96.04282,178.7341,-57.49811
-113.0736,242.766,96.48241
100.6635,180.2066,-49.4002
-121.05,186.1244,57.77428
105.1491,181.5114,-40.23708
-124.5639,180.3132,44.96702
109.7695,182.9959,-30.53855
-130.9193,184.6043,32.4103
112.0055,183.6195,-25.4178
-134.0503,185.778,25.54544
114.7131,185.2479,-17.09817
-138.3739,184.907,12.62871
123.046,189.1526,-1.313229
-147.8981,184.138,-11.86967
126.9461,191.5279,9.074194
-154.6109,180.4794,-26.52916
130.2394,193.2101,18.97312
-160.3141,175.0485,-39.38299
133.5971,195.5805,28.18388
-165.913,169.9002,-49.31071
135.5429,196.7273,32.9146
-169.0826,168.5522,-53.27017
138.3526,197.5357,45.01061
-174.5602,163.4154,-60.13465
139.5777,196.8926,51.80134
-176.9082,162.3444,-62.59325
140.7438,196.8146,55.16737
-178.4306,162.9896,-63.52294
142.4167,196.905,60.12332
-179.8582,164.1587,-65.05022
143.6498,197.0068,64.61246
-176.8659,164.6035,-65.1629
144.3524,196.8589,65.79802
-174.2583,165.0211,-64.78352
145.0046,196.697,65.96836
-171.7341,165.3715,-64.09764
145.5846,196.3519,65.43401
-169.2097,165.5443,-63.12903
146.0428,196.7594,64.38466
-166.3501,164.1589,-61.4457
147.5016,199.7038,63.46646
-164.0471,163.1335,-60.28112
148.8976,202.8565,63.10105
-162.6244,162.1678,-59.66747
151.2002,209.0693,63.05223
-159.3666,159.29,-58.06529
155.3509,222.1701,63.87768
-155.5289,154.3534,-55.42044
158.3552,234.2472,65.39389
-153.3943,150.4736,-52.98664
160.3817,246.6399,67.15446
-150.8341,146.0555,-50.40599
160.5901,257.1505,68.53586
-148.294,141.9327,-48.09902
160.0692,266.0264,69.52318
-146.0074,137.8569,-45.26873
160.045,270.4987,69.84929
-144.8044,135.8147,-43.82176
159.4322,279.9686,69.92775
-141.141,130.7699,-40.65672
157.8231,291.2621,68.39397
-135.9035,124.3363,-35.0447
157.4187,299.504,65.62228
-130.0278,118.7918,-29.63527
155.984,307.2288,60.61734
-124.601,114.7449,-24.77883
155.5168,317.2165,54.3546
-120.7523,112.9325,-19.96037
156.9434,328.0673,45.98179
-116.3352,111.1596,-14.32974
159.1178,341.138,36.04344
-111.86,109.6305,-9.03075
157.4604,347.4409,21.27299
-107.5243,108.4788,-2.403343
158.2223,351.4743,5.057005
-102.9631,107.4393,4.305345
159.1955,355.1822,-4.26601
-100.3193,106.8925,7.257695
160.8058,360.313,-24.29552
-95.91789,106.7973,13.83867
161.3994,363.0514,-46.66431
-91.97997,106.0329,20.87894
163.062,362.4959,-69.76769
-87.10972,105.2998,25.97169
163.289,360.1675,-94.80752
-82.58685,104.8906,30.15507
164.9865,353.4449,-117.6131
-79.53544,104.9539,35.63509
171.2384,352.5478,-138.578
-76.84071,105.9192,40.49288
177.7136,345.4524,-158.2932
-74.29876,107.6958,47.68014
180.427,339.1682,-164.322
-72.76492,108.7708,51.90315
182.6666,336.0315,-167.5561
-71.56027,109.7452,55.98288
182.3799,328.784,-167.1502
-70.26479,110.9654,59.3833
182.9158,325.9075,-168.4575
-69.19032,112.9047,62.43147
183.7475,324.1292,-168.9222
-68.53248,114.5193,66.23406
183.7346,323.6458,-169.2194
-68.23186,115.7923,68.14869
183.4693,322.4442,-169.349
-67.40081,119.0864,73.90982
183.4188,321.7433,-168.7568
-67.43736,122.0173,77.89282
183.4571,321.2866,-168.2404
-67.44971,125.381,81.69051
183.2208,319.7948,-167.1319
-67.51914,128.621,85.47127
182.7613,317.6054,-165.5708
-67.86179,133.5558,89.76089
183.1478,316.4488,-164.2497
-68.07743,139.2432,93.49223
182.9506,314.9243,-162.7519
-68.69374,145.6918,97.52598
182.8023,314.4665,-161.2587
-69.79933,153.137,101.3463
182.478,314.2126,-155.9758
-71.67604,163.3414,105.4054
182.2818,314.6797,-153.6083
-72.65572,167.1707,106.9403
181.3545,317.5813,-140.8926
-77.79736,182.5124,112.0538
179.2778,320.0276,-133.3784
-81.32306,190.8795,113.2991
177.8779,321.2994,-129.1524
-83.17568,194.1084,113.3786
174.2468,322.376,-119.516
-86.95251,199.4846,112.4385
170.2049,322.3785,-108.3254
-91.59543,205.7295,111.0545
165.0289,322.5229,-91.23718
-98.70248,212.5754,108.6976
162.1836,321.3938,-77.97601
-104.0876,217.0186,106.4828
160.4199,320.5684,-64.95802
-110.1469,220.5634,103.7506
158.7039,320.7365,-52.87291
-116.0244,223.5806,98.80912
157.7045,320.7614,-46.92716
-119.3424,225.0762,95.83847
155.6625,320.7469,-35.17431
-126.3975,226.5994,88.7435
153.6876,319.3846,-23.35058
-135.0592,228.5735,80.1827
151.4915,316.5792,-11.73316
-143.9577,228.0246,69.28769
149.3614,314.7619,-0.7299808
-153.3665,226.5447,56.81841
148.7392,313.9817,10.08517
-162.1318,221.6444,43.17246
148.9517,314.0655,20.89842
-170.765,215.245,28.99232
148.1979,314.1387,30.98507
-180.3365,207.8556,15.64372
147.3031,313.3369,40.45049
-188.3052,197.7056,3.832406
147.3157,312.6571,49.60414
-195.6819,188.1237,-5.671739
147.5603,311.1954,58.63155
-201.2924,177.9434,-12.91087
148.1393,308.9768,67.1011
-207.9766,170.2262,-18.03599
149.1435,307.549,75.05779
-214.4485,164.8014,-22.331
149.8541,306.7241,78.92165
-217.2355,162.8523,-23.12463
151.4719,306.3591,85.87427
-221.1163,159.9473,-23.01309
154.2576,305.2073,94.61642
-224.2,158.3258,-21.19714
156.0796,305.1137,99.11932
-224.2291,157.8683,-19.60455
158.1577,305.499,102.8253
-223.2188,157.4824,-17.3989
159.3411,306.4433,104.3857
-222.5296,157.4466,-16.26211
162.0807,307.6143,106.725
-220.0089,156.7029,-14.18087
162.7766,306.6654,107.1679
-217.6877,155.7479,-12.8868
163.761,305.7065,106.9667
-214.2437,153.7463,-11.74658
165.5171,305.5414,105.2513
-211.1348,152.2309,-10.30419
165.8688,305.97,103.6563
-209.0661,150.9806,-9.20468
165.3595,306.6137,102.4067
-206.3822,149.2035,-8.035651
164.7955,307.7638,102.0749
-203.4807,146.852,-6.585149
163.7671,309.9068,103.0741
-199.5003,143.2721,-5.43756
162.48,314.233,105.6598
-194.01,137.8699,-3.923579
159.2891,318.773,108.9338
-186.2217,131.0111,-3.173206
156.5732,325.1275,113.5689
-177.5467,123.3948,-2.844174
154.1536,331.9504,118.8364
-168.8944,116.3453,-2.497679
149.9584,345.2021,128.1687
-158.5313,109.1195,-3.392264
146.1948,355.4279,134.7282
-153.0169,105.9549,-2.979439
140.9675,360.574,139.7067
-150.2117,104.7228,-1.761265
134.8072,368.2423,145.0493
-145.1024,103.2569,-0.7817608
128.9907,379.3898,151.1261
-139.7796,101.223,1.186415
125.5008,383.328,152.9381
-136.4311,99.69643,2.394925
