X,Y,Z
-141.7587,229.5176,250.4252
-142.2542,235.5562,247.2453
-141.9549,236.2803,246.0189
-141.3152,237.3522,243.6341
-140.6416,238.084,241.1349
-140.0326,238.9512,238.6147
-139.4605,239.587,236.3522
-139.051,240.5523,234.6593
-138.9534,241.0753,234.0187
-138.2122,242.1844,231.4393
-137.8758,242.3506,230.4802
-137.3495,242.8758,228.7176
-136.9714,243.7585,227.3042
-136.7848,244.7589,226.2163
-136.3356,245.2302,224.7861
-135.5453,245.6923,222.0604
89.7935,223.7834,252.1887
-135.3269,245.8314,221.0536
91.82251,221.5612,248.2381
-135.1373,245.9661,220.1585
92.40692,220.6513,245.0978
-134.6445,246.3097,217.0665
92.74555,220.3586,239.3851
-134.2549,246.2778,214.8532
92.39715,221.0883,235.5411
-134.1402,246.5009,212.72
91.67506,221.2068,230.8716
-134.0891,246.8373,210.6597
90.95,221.7591,226.1619
-134.1927,247.1479,208.5332
90.38095,222.6319,221.4263
-134.3121,247.3116,207.479
90.5117,223.6124,219.6959
-134.3435,247.7117,204.1215
90.41492,226.2746,213.4386
-134.4902,247.553,202.1056
90.36258,227.7513,209.427
-134.4359,247.4491,200.9769
90.21661,228.6208,207.1385
-134.2483,247.1827,198.8
90.02526,230.1681,202.4216
-134.3356,247.1478,197.0349
89.92708,231.5024,197.7498
-134.2288,246.8778,195.472
89.5768,232.5303,192.6065
-134.0228,246.5944,194.1177
89.22585,233.1005,187.5346
-133.7775,246.209,192.745
88.53568,233.169,182.2902
-133.8083,245.901,191.714
87.99124,233.6794,177.4534
-133.9218,245.5391,190.6901
87.26884,233.8117,172.9007
-134.2108,245.3046,189.7762
86.36235,233.7895,168.3674
-134.2925,245.0166,189.1943
85.65025,233.2795,165.8664
-134.8,244.5213,188.0782
84.81823,233.6568,161.8155
-135.3015,244.1674,186.9146
83.60204,233.6203,157.4741
-136.2718,244.1071,186.0276
82.22536,232.7537,152.4684
-137.1393,243.7153,184.6263
80.59071,232.3342,147.6982
-138.0194,243.07,183.2314
78.85986,232.0802,143.0306
-138.9654,242.7945,181.8408
76.91074,231.7178,138.0707
-139.5376,242.7346,181.2916
76.03703,231.645,135.526
-140.8162,241.8186,179.2519
73.24522,231.6683,127.2153
-141.229,241.4265,178.6341
72.37605,231.7547,124.245
-142.1568,240.715,177.5114
70.50559,231.3663,117.5846
-143.2134,240.0361,176.5996
68.96509,231.4951,110.8159
-144.6824,238.7149,175.2196
66.61578,231.6539,99.24958
-145.7251,237.7862,174.2797
65.59583,231.5543,90.87472
-146.2109,237.3262,173.7537
65.49612,231.5451,86.83977
-147.2029,236.2942,172.6795
65.40821,232.3405,77.91348
-148.199,235.3348,171.509
65.46792,233.5177,68.49397
-149.2895,234.1022,170.2684
65.8062,233.7618,58.83472
-150.7049,233.0464,169.046
65.67985,234.4115,48.33627
-151.9115,231.8657,167.6703
65.34363,235.5223,37.19425
-153.1895,230.4402,166.2544
65.31439,237.1605,25.78199
-154.5725,229.2982,165.0554
65.01617,238.648,14.33509
-155.9763,228.2183,163.8939
64.63441,239.2264,2.793617
-157.746,227.1723,162.9581
64.33119,240.3314,-8.814126
-159.3553,226.1085,161.8011
63.79029,240.7802,-19.81885
-161.0055,225.1648,160.9073
63.46486,241.641,-31.97667
-161.9529,224.8193,160.5514
63.51601,242.1669,-37.86986
-164.8012,223.5417,159.2182
63.33264,241.254,-53.28563
-166.5911,222.9788,158.159
62.99627,240.4249,-63.04806
-168.2797,222.3361,157.0461
62.60841,239.9662,-72.67689
-168.9333,221.7908,156.3474
62.36662,239.9313,-77.42141
-170.0362,220.5593,154.8288
62.10605,239.726,-86.432
-171.4195,219.6996,153.5602
62.06588,239.0186,-95.0866
-172.6642,219.0734,152.3796
62.11109,238.5474,-103.7541
-173.9321,218.6745,151.4062
62.49306,238.0267,-112.0583
-175.2588,219.0048,150.9352
62.92906,237.7503,-120.3525
-176.5754,219.469,150.7352
63.71006,236.8483,-127.9119
-177.3229,219.4999,150.4354
64.62614,235.9747,-134.7409
-177.8262,219.4515,150.1199
65.36712,235.0969,-141.3949
-178.0497,219.4011,150.1151
65.96556,234.9041,-144.3735
-178.9224,219.439,150.1807
67.33472,233.8854,-151.858
-179.5793,219.5045,150.5344
68.09591,233.4167,-155.302
-179.8331,219.403,150.6415
68.46939,233.1439,-156.5503
-180.6599,219.4373,151.1342
69.00707,232.1495,-157.3801
-182.141,219.5868,152.6202
69.45365,231.8839,-157.2618
-183.4928,219.7926,154.0143
69.70303,231.839,-156.1811
-184.6859,220.4989,155.4743
69.54002,231.7629,-153.4003
-185.3545,221.2779,156.6974
69.55019,232.7263,-149.4856
-185.8714,222.1803,157.8255
69.41472,233.7443,-144.5928
-186.4173,223.2582,159.0993
69.29507,235.4669,-138.9689
-186.605,224.2007,160.3965
69.21718,238.2595,-132.7856
-186.1563,224.6906,161.3562
69.48584,240.9451,-124.8034
-185.1769,225.012,161.9703
69.85143,243.5806,-115.1676
-184.0271,225.3122,162.2631
70.07987,245.8443,-103.7618
-182.854,225.871,162.8316
70.8258,248.8257,-91.27884
-181.368,226.1775,163.2985
71.42404,251.6526,-78.16571
-179.8585,226.9948,163.7372
71.99652,254.103,-64.37201
-178.6514,228.2458,164.5681
72.23852,255.8434,-49.46923
-177.8997,228.7877,164.9718
73.48369,256.7014,-42.25953
-175.3203,230.4194,166.5659
76.04324,259.8074,-19.47718
-173.3232,231.5927,167.8369
78.449,261.8951,-4.27682
